id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,unidade
452366,2022,-23.6451477734436,-46.7027336008127,5,kilometer,316.0,"13548,73",13.0,15.0,13.0,8.0,49.0,chacara
452367,2022,-23.6486941840367,-46.70200798764591,5,kilometer,175.0,"9357,18",9.0,3.0,9.0,12.0,33.0,chacara
452368,2022,-23.6479386685055,-46.7018155685628,5,kilometer,201.0,"13142,63",8.0,9.0,3.0,4.0,24.0,chacara
452369,2022,-23.6254904770238,-46.6960397489272,5,kilometer,433.0,"15625,72",26.0,27.0,19.0,22.0,94.0,chacara
452370,2022,-23.6263914055783,-46.695425535013,5,kilometer,269.0,"14546,08",16.0,18.0,17.0,6.0,57.0,chacara
452371,2022,-23.6259159979873,-46.691734213597,5,kilometer,385.0,"12207,05",30.0,20.0,17.0,16.0,83.0,chacara
452373,2022,-23.6287069169756,-46.6900371176766,5,kilometer,280.0,"9903,82",6.0,4.0,6.0,8.0,24.0,chacara
452375,2022,-23.6387335770825,-46.714139743191,5,kilometer,333.0,"4941,22",16.0,13.0,12.0,14.0,55.0,chacara
452376,2022,-23.6562204581513,-46.6992788582303,5,kilometer,385.0,"13816,3",15.0,27.0,30.0,21.0,93.0,chacara
454357,2022,-23.6743384912575,-46.7105945700503,5,kilometer,1835.0,"5310,03",95.0,82.0,84.0,80.0,341.0,chacara
454358,2022,-23.6693015375672,-46.709368411343696,5,kilometer,626.0,"2948,88",17.0,29.0,29.0,38.0,113.0,chacara
454359,2022,-23.6761404979295,-46.7060687735815,5,kilometer,608.0,"4051,8",21.0,23.0,33.0,41.0,118.0,chacara
454363,2022,-23.6719330440851,-46.719744759719,5,kilometer,693.0,"3692,67",27.0,22.0,40.0,46.0,135.0,chacara
454368,2022,-23.6709299425173,-46.7213025858243,5,kilometer,517.0,"5189,87",20.0,25.0,25.0,25.0,95.0,chacara
454369,2022,-23.6635982398527,-46.7207406449901,5,kilometer,427.0,"2524,28",27.0,27.0,13.0,38.0,105.0,chacara
454370,2022,-23.6613293028512,-46.71690818063311,5,kilometer,422.0,"3276,36",13.0,20.0,22.0,33.0,88.0,chacara
454371,2022,-23.6658367368746,-46.7162433259839,5,kilometer,297.0,"1738,33",17.0,22.0,23.0,17.0,79.0,chacara
454383,2022,-23.6745079637969,-46.7144375086161,5,kilometer,426.0,"4496,48",10.0,26.0,26.0,23.0,85.0,chacara
454384,2022,-23.6708095153636,-46.716521142544096,5,kilometer,391.0,"4979,9",17.0,14.0,11.0,22.0,64.0,chacara
454386,2022,-23.6743018870293,-46.7136279445922,5,kilometer,443.0,"4155,74",19.0,30.0,21.0,27.0,97.0,chacara
454387,2022,-23.6736858535515,-46.7163116878426,5,kilometer,583.0,"7925,69",37.0,26.0,25.0,24.0,112.0,chacara
454389,2022,-23.661730210742,-46.7161693962622,5,kilometer,156.0,"1386,02",8.0,12.0,10.0,11.0,41.0,chacara
454400,2022,-23.6721116415921,-46.71403255971,5,kilometer,256.0,"2644,07",9.0,11.0,16.0,12.0,48.0,chacara
454401,2022,-23.6730427464167,-46.7156285061147,5,kilometer,470.0,"10327,55",31.0,42.0,28.0,20.0,121.0,chacara
454402,2022,-23.6738886730832,-46.7142259324327,5,kilometer,267.0,"6068,05",8.0,17.0,7.0,10.0,42.0,chacara
454405,2022,-23.6668247575813,-46.713692272159,5,kilometer,252.0,"4489,27",8.0,4.0,7.0,18.0,37.0,chacara
454406,2022,-23.669014382959,-46.7116360446459,5,kilometer,309.0,"3894,61",8.0,21.0,14.0,18.0,61.0,chacara
454408,2022,-23.6692127643853,-46.7205973282897,5,kilometer,494.0,"3742,66",26.0,33.0,27.0,36.0,122.0,chacara
454409,2022,-23.6694290614982,-46.7238273077595,5,kilometer,407.0,"4661,76",15.0,23.0,23.0,16.0,77.0,chacara
454410,2022,-23.6680125977061,-46.7196936025214,5,kilometer,475.0,"3860,99",12.0,23.0,21.0,20.0,76.0,chacara
454411,2022,-23.6665002437978,-46.7155214540947,5,kilometer,188.0,"4064,84",8.0,12.0,12.0,6.0,38.0,chacara
454429,2022,-23.6733443152952,-46.7134887551772,5,kilometer,684.0,"6974,08",32.0,44.0,30.0,21.0,127.0,chacara
454433,2022,-23.6776081293715,-46.716723546892304,5,kilometer,216.0,"4228,7",4.0,8.0,11.0,17.0,40.0,chacara
455296,2022,-23.6289730286731,-46.7303238795637,5,kilometer,507.0,"13064,32",31.0,31.0,27.0,15.0,104.0,chacara
455297,2022,-23.6254671447323,-46.7308323110957,5,kilometer,409.0,"14617,34",10.0,24.0,30.0,21.0,85.0,chacara
455298,2022,-23.6237561243765,-46.7292556891222,5,kilometer,282.0,"10663,08",12.0,11.0,15.0,19.0,57.0,chacara
455299,2022,-23.6214815363833,-46.7295669070841,5,kilometer,229.0,"10157,45",14.0,15.0,10.0,13.0,52.0,chacara
455300,2022,-23.6200054463659,-46.7271139598409,5,kilometer,881.0,"1598,42",96.0,87.0,102.0,80.0,365.0,chacara
455301,2022,-23.6227582698923,-46.719969453135,5,kilometer,540.0,"20341,66",16.0,28.0,21.0,27.0,92.0,chacara
455302,2022,-23.6240074646516,-46.7130591489551,5,kilometer,104.0,"21149,77",0.0,,0.0,0.0,0.0,chacara
455303,2022,-23.6156925762769,-46.720452080003,5,kilometer,788.0,"1989,66",49.0,77.0,53.0,61.0,240.0,chacara
455304,2022,-23.6383688067872,-46.7361068238125,5,kilometer,357.0,"6533,63",15.0,16.0,13.0,19.0,63.0,chacara
455305,2022,-23.6381311697889,-46.7341679804574,5,kilometer,377.0,"9489,01",12.0,20.0,14.0,15.0,61.0,chacara
455306,2022,-23.6375172796575,-46.7350655281427,5,kilometer,439.0,"8194,86",18.0,28.0,13.0,22.0,81.0,chacara
455307,2022,-23.6390485533342,-46.7343673976095,5,kilometer,240.0,"7392,56",10.0,15.0,6.0,7.0,38.0,chacara
455308,2022,-23.6303543887621,-46.7354240738113,5,kilometer,311.0,"14955,12",7.0,16.0,12.0,10.0,45.0,chacara
455309,2022,-23.6257893705646,-46.7351290213255,5,kilometer,244.0,"15035,71",8.0,7.0,12.0,14.0,41.0,chacara
455310,2022,-23.6244115524951,-46.7344391243043,5,kilometer,193.0,"12045,62",12.0,9.0,3.0,5.0,29.0,chacara
455311,2022,-23.6209574967437,-46.7345844854286,5,kilometer,148.0,"12963,17",7.0,5.0,6.0,5.0,23.0,chacara
455312,2022,-23.6231163661212,-46.7357636590856,5,kilometer,259.0,"14600,74",9.0,5.0,7.0,15.0,36.0,chacara
455313,2022,-23.6214834753873,-46.7370676914463,5,kilometer,123.0,"17281,09",4.0,7.0,4.0,5.0,20.0,chacara
455314,2022,-23.6122872440957,-46.7249404729346,5,kilometer,827.0,"1836,41",77.0,56.0,56.0,69.0,258.0,chacara
455315,2022,-23.6208199805329,-46.7048241592816,5,kilometer,221.0,"15357,77",11.0,6.0,12.0,9.0,38.0,chacara
455316,2022,-23.6420777458327,-46.7310872302986,5,kilometer,278.0,"2063,68",18.0,14.0,17.0,24.0,73.0,chacara
455317,2022,-23.634869520201,-46.7409566761132,5,kilometer,1105.0,"1549,71",76.0,100.0,91.0,120.0,387.0,chacara
455318,2022,-23.6184147124311,-46.74368000115,5,kilometer,579.0,"1676,11",42.0,48.0,44.0,62.0,196.0,chacara
455319,2022,-23.6201796802803,-46.7370824719652,5,kilometer,178.0,"25049,27",7.0,6.0,5.0,9.0,27.0,chacara
455320,2022,-23.6180096852873,-46.734019077857,5,kilometer,292.0,"18595,8",8.0,16.0,28.0,17.0,69.0,chacara
455321,2022,-23.6161210955937,-46.7338388908221,5,kilometer,126.0,"10672,13",5.0,3.0,,9.0,17.0,chacara
455322,2022,-23.6406847289333,-46.744301078519904,5,kilometer,637.0,"3088,28",19.0,35.0,30.0,38.0,122.0,chacara
455323,2022,-23.6167671779434,-46.747219916418,5,kilometer,680.0,"6201,98",41.0,38.0,26.0,32.0,137.0,chacara
455324,2022,-23.6159512274165,-46.7443202676868,5,kilometer,355.0,"4601,23",10.0,17.0,18.0,18.0,63.0,chacara
455325,2022,-23.6163437848928,-46.741761813538496,5,kilometer,443.0,"14877,28",18.0,25.0,24.0,41.0,108.0,chacara
455326,2022,-23.6154227747934,-46.7410872234234,5,kilometer,207.0,"13350,02",11.0,4.0,6.0,8.0,29.0,chacara
455327,2022,-23.6182216699581,-46.7241701567413,5,kilometer,646.0,"1742,75",47.0,70.0,67.0,56.0,240.0,chacara
455328,2022,-23.6181174276946,-46.7079709487318,5,kilometer,197.0,"15405,99",3.0,3.0,8.0,10.0,24.0,chacara
455329,2022,-23.6181756778762,-46.7256979540968,5,kilometer,465.0,"2054,19",43.0,33.0,34.0,35.0,145.0,chacara
455330,2022,-23.6167701080826,-46.7437550100611,5,kilometer,355.0,"5817,95",14.0,17.0,8.0,13.0,52.0,chacara
455331,2022,-23.6165573462114,-46.7431332658614,5,kilometer,293.0,"11042,4",14.0,9.0,14.0,9.0,46.0,chacara
455332,2022,-23.6160818756316,-46.7410980641398,5,kilometer,198.0,"7584,11",14.0,5.0,7.0,9.0,35.0,chacara
455333,2022,-23.6166746000009,-46.7411175212126,5,kilometer,192.0,"13541,14",7.0,6.0,13.0,14.0,40.0,chacara
455334,2022,-23.6173690100836,-46.7411680056864,5,kilometer,187.0,"8547,62",6.0,7.0,11.0,5.0,29.0,chacara
455335,2022,-23.6177672902616,-46.7420964944081,5,kilometer,281.0,"12985,6",7.0,13.0,20.0,19.0,59.0,chacara
455336,2022,-23.6180153481854,-46.7415209660853,5,kilometer,88.0,12310,,6.0,,6.0,12.0,chacara
455337,2022,-23.6249243072294,-46.7456594186498,5,kilometer,558.0,"1625,79",50.0,45.0,44.0,51.0,190.0,chacara
455338,2022,-23.6204196719042,-46.7455685195421,5,kilometer,534.0,"2078,99",34.0,34.0,35.0,50.0,153.0,chacara
455339,2022,-23.6242662495511,-46.7386653320902,5,kilometer,487.0,"11000,88",31.0,18.0,15.0,18.0,82.0,chacara
455340,2022,-23.6258191832075,-46.7378516558149,5,kilometer,176.0,"7814,31",10.0,12.0,7.0,9.0,38.0,chacara
455341,2022,-23.6233556030977,-46.7370454397537,5,kilometer,221.0,"8739,8",18.0,6.0,8.0,9.0,41.0,chacara
455342,2022,-23.6242038263292,-46.735730816551,5,kilometer,270.0,"11437,33",11.0,9.0,16.0,12.0,48.0,chacara
455343,2022,-23.6245780980235,-46.7364983115608,5,kilometer,316.0,"12285,59",13.0,9.0,19.0,15.0,56.0,chacara
455344,2022,-23.6258265688231,-46.736412251587694,5,kilometer,190.0,"6535,29",4.0,3.0,5.0,9.0,21.0,chacara
455345,2022,-23.626122400406,-46.735647750759,5,kilometer,120.0,"7292,21",,,0.0,4.0,4.0,chacara
455346,2022,-23.6273629638473,-46.7360662604629,5,kilometer,271.0,9439,8.0,16.0,17.0,17.0,58.0,chacara
455347,2022,-23.6284413414984,-46.7367443589352,5,kilometer,149.0,"7422,07",7.0,6.0,10.0,3.0,26.0,chacara
455348,2022,-23.6277300017814,-46.73664549541591,5,kilometer,301.0,"5726,49",12.0,13.0,8.0,15.0,48.0,chacara
455349,2022,-23.6298828928549,-46.7384142026239,5,kilometer,230.0,"7805,99",5.0,5.0,5.0,9.0,24.0,chacara
455350,2022,-23.6216219835356,-46.7398288547827,5,kilometer,394.0,"14917,92",12.0,19.0,29.0,26.0,86.0,chacara
455351,2022,-23.620346060255,-46.7402620202108,5,kilometer,67.0,"14928,57",,0.0,3.0,0.0,3.0,chacara
455352,2022,-23.6171668252767,-46.7405168427501,5,kilometer,115.0,"10137,25",,,3.0,9.0,12.0,chacara
455353,2022,-23.617450677403,-46.737305644247,5,kilometer,167.0,"18224,59",,10.0,8.0,3.0,21.0,chacara
455354,2022,-23.6165157544314,-46.7389297280938,5,kilometer,223.0,"10232,41",7.0,5.0,10.0,7.0,29.0,chacara
455355,2022,-23.618339586864,-46.7387790630407,5,kilometer,342.0,"19897,74",17.0,10.0,27.0,29.0,83.0,chacara
455356,2022,-23.6189346916151,-46.7379196423918,5,kilometer,192.0,"19595,09",7.0,8.0,8.0,14.0,37.0,chacara
455357,2022,-23.6172019053026,-46.7398712806151,5,kilometer,160.0,"12724,79",6.0,4.0,8.0,6.0,24.0,chacara
455358,2022,-23.6174739306088,-46.7387431793256,5,kilometer,364.0,"20613,79",15.0,17.0,21.0,24.0,77.0,chacara
455359,2022,-23.6185860255024,-46.7396032143364,5,kilometer,291.0,"19371,63",9.0,16.0,19.0,15.0,59.0,chacara
455360,2022,-23.6181234875489,-46.7367353632479,5,kilometer,171.0,"11731,45",5.0,7.0,11.0,7.0,30.0,chacara
455361,2022,-23.6186873323985,-46.7369395050377,5,kilometer,185.0,"14546,38",9.0,10.0,9.0,7.0,35.0,chacara
455362,2022,-23.617398411796,-46.7353050402578,5,kilometer,420.0,"13976,97",19.0,13.0,20.0,13.0,65.0,chacara
455363,2022,-23.6154602229507,-46.7328155057457,5,kilometer,190.0,"16312,51",10.0,8.0,9.0,5.0,32.0,chacara
455364,2022,-23.6162865258828,-46.7320827754408,5,kilometer,253.0,"13039,6",8.0,9.0,8.0,13.0,38.0,chacara
455365,2022,-23.6177616464968,-46.7324708675073,5,kilometer,157.0,"5310,76",3.0,10.0,8.0,3.0,24.0,chacara
455366,2022,-23.6174074792569,-46.7330352751642,5,kilometer,182.0,"11383,16",3.0,4.0,10.0,8.0,25.0,chacara
455367,2022,-23.6196752816463,-46.7363984149078,5,kilometer,116.0,"7075,25",5.0,5.0,5.0,6.0,21.0,chacara
455368,2022,-23.6205538376343,-46.73674128303809,5,kilometer,167.0,"19340,85",5.0,3.0,7.0,11.0,26.0,chacara
455369,2022,-23.6193391677755,-46.7355532044743,5,kilometer,410.0,"16646,16",11.0,13.0,21.0,14.0,59.0,chacara
455370,2022,-23.6190619906414,-46.734554932922094,5,kilometer,281.0,"16184,76",13.0,7.0,24.0,20.0,64.0,chacara
455371,2022,-23.6215757839098,-46.7379243378193,5,kilometer,254.0,"7316,25",9.0,16.0,20.0,7.0,52.0,chacara
455372,2022,-23.621341214291,-46.7390158773722,5,kilometer,266.0,"9431,85",6.0,19.0,17.0,11.0,53.0,chacara
455373,2022,-23.6225151474722,-46.7357848278627,5,kilometer,250.0,"11534,31",10.0,15.0,12.0,9.0,46.0,chacara
455374,2022,-23.622211850335,-46.7348520939628,5,kilometer,226.0,"16505,83",3.0,8.0,13.0,13.0,37.0,chacara
455375,2022,-23.623643721959,-46.7352300545441,5,kilometer,176.0,"12988,53",4.0,,,3.0,7.0,chacara
455376,2022,-23.6223728415272,-46.7381688465515,5,kilometer,266.0,"12895,85",9.0,9.0,18.0,17.0,53.0,chacara
455377,2022,-23.6226796704871,-46.7369580699624,5,kilometer,140.0,"14558,22",6.0,10.0,5.0,,21.0,chacara
455378,2022,-23.6358311377082,-46.7407487885575,5,kilometer,226.0,"1432,15",18.0,15.0,20.0,18.0,71.0,chacara
455379,2022,-23.6365030003114,-46.7397053143588,5,kilometer,592.0,"1686,61",51.0,44.0,51.0,67.0,213.0,chacara
455380,2022,-23.639040060779,-46.735852365966494,5,kilometer,262.0,"8345,43",8.0,7.0,9.0,7.0,31.0,chacara
455381,2022,-23.6382721661286,-46.7353619359022,5,kilometer,393.0,"7356,36",17.0,19.0,13.0,17.0,66.0,chacara
455382,2022,-23.638381387151,-46.7346908711888,5,kilometer,386.0,"9022,99",21.0,15.0,10.0,19.0,65.0,chacara
455383,2022,-23.6164414161326,-46.7233977302449,5,kilometer,1017.0,"1843,8",62.0,86.0,80.0,90.0,318.0,chacara
455384,2022,-23.6187769877566,-46.7227254945752,5,kilometer,359.0,"2401,88",14.0,36.0,36.0,32.0,118.0,chacara
455385,2022,-23.6184366412704,-46.7234428213569,5,kilometer,603.0,"1923,07",31.0,58.0,48.0,77.0,214.0,chacara
455386,2022,-23.6376910799187,-46.734607241034,5,kilometer,172.0,"8252,3",9.0,6.0,4.0,9.0,28.0,chacara
455387,2022,-23.6332329243156,-46.7298946035158,5,kilometer,391.0,"14789,63",14.0,11.0,13.0,16.0,54.0,chacara
455388,2022,-23.6348640619694,-46.7326677938702,5,kilometer,373.0,"19179,59",11.0,12.0,10.0,16.0,49.0,chacara
455389,2022,-23.6340399057146,-46.7313381103852,5,kilometer,277.0,"15275,23",17.0,9.0,11.0,16.0,53.0,chacara
455390,2022,-23.6360165138105,-46.735611481738,5,kilometer,292.0,"18542,17",12.0,21.0,20.0,22.0,75.0,chacara
455391,2022,-23.6351149799068,-46.7344874514024,5,kilometer,431.0,"13383,92",26.0,30.0,22.0,21.0,99.0,chacara
455392,2022,-23.6339349054246,-46.7344263176034,5,kilometer,266.0,"13627,67",6.0,11.0,10.0,19.0,46.0,chacara
455393,2022,-23.6349347511805,-46.7366465397156,5,kilometer,175.0,"8954,12",11.0,3.0,9.0,4.0,27.0,chacara
455394,2022,-23.6180688530279,-46.7166998745433,5,kilometer,313.0,"7918,21",10.0,14.0,14.0,31.0,69.0,chacara
455395,2022,-23.6165079073854,-46.714026635159,5,kilometer,167.0,"19914,29",,,5.0,7.0,12.0,chacara
455396,2022,-23.6293114386284,-46.72206624869391,5,kilometer,236.0,"27635,47",8.0,12.0,14.0,16.0,50.0,chacara
455397,2022,-23.6285433941786,-46.7220856856216,5,kilometer,259.0,"31514,77",6.0,15.0,16.0,27.0,64.0,chacara
455398,2022,-23.6286462185026,-46.7233653567805,5,kilometer,433.0,"32901,46",15.0,22.0,28.0,31.0,96.0,chacara
455399,2022,-23.6266384329663,-46.7237565799234,5,kilometer,173.0,"21205,91",5.0,15.0,10.0,7.0,37.0,chacara
455400,2022,-23.6254828435503,-46.7229737250827,5,kilometer,273.0,"14484,41",10.0,6.0,11.0,10.0,37.0,chacara
455401,2022,-23.6257996379984,-46.720642908339904,5,kilometer,293.0,"23700,98",26.0,30.0,23.0,17.0,96.0,chacara
455402,2022,-23.6261683544485,-46.72111834780431,5,kilometer,105.0,"10320,32",,6.0,4.0,,10.0,chacara
455403,2022,-23.6271658934638,-46.7221027205178,5,kilometer,340.0,"18374,37",7.0,11.0,15.0,12.0,45.0,chacara
455404,2022,-23.6199183176693,-46.71857915934,5,kilometer,238.0,"17841,71",12.0,19.0,13.0,15.0,59.0,chacara
455405,2022,-23.6227127324813,-46.7174081077694,5,kilometer,250.0,"11157,1",9.0,11.0,21.0,12.0,53.0,chacara
455406,2022,-23.6226269312149,-46.7193661647049,5,kilometer,486.0,"17272,58",21.0,19.0,36.0,25.0,101.0,chacara
455407,2022,-23.6249405429286,-46.7259645100425,5,kilometer,299.0,"12982,39",16.0,18.0,12.0,12.0,58.0,chacara
455408,2022,-23.630862265782,-46.7254914451046,5,kilometer,190.0,"18370,36",6.0,11.0,20.0,11.0,48.0,chacara
455409,2022,-23.6291831316125,-46.7198059900478,5,kilometer,197.0,"22717,19",12.0,12.0,14.0,16.0,54.0,chacara
455410,2022,-23.6278617475644,-46.7186521947362,5,kilometer,319.0,"23164,63",13.0,15.0,11.0,21.0,60.0,chacara
455411,2022,-23.6294878506369,-46.719042284042,5,kilometer,357.0,"32097,56",19.0,11.0,31.0,22.0,83.0,chacara
455412,2022,-23.6356593448811,-46.7299926793596,5,kilometer,289.0,"34125,23",14.0,19.0,28.0,23.0,84.0,chacara
455413,2022,-23.6356953810497,-46.7291276846749,5,kilometer,285.0,"31688,39",11.0,20.0,27.0,23.0,81.0,chacara
455414,2022,-23.6362982225054,-46.7289427519023,5,kilometer,322.0,"29951,6",7.0,19.0,30.0,37.0,93.0,chacara
455415,2022,-23.6358132126261,-46.7308456635123,5,kilometer,325.0,"32260,1",14.0,30.0,39.0,25.0,108.0,chacara
455416,2022,-23.6364453635479,-46.7314115447893,5,kilometer,279.0,"34796,51",,9.0,25.0,29.0,63.0,chacara
455417,2022,-23.6373778781735,-46.7315247611502,5,kilometer,299.0,31162,6.0,16.0,25.0,41.0,88.0,chacara
455418,2022,-23.6379658713797,-46.7309309157845,5,kilometer,152.0,"29725,76",,10.0,11.0,23.0,44.0,chacara
455419,2022,-23.638331489443,-46.7301102881199,5,kilometer,277.0,"27507,4",10.0,32.0,24.0,17.0,83.0,chacara
455420,2022,-23.6383632983486,-46.729196120124,5,kilometer,270.0,"23830,74",9.0,13.0,25.0,12.0,59.0,chacara
455421,2022,-23.6373333917184,-46.7292565926827,5,kilometer,272.0,"19696,98",13.0,19.0,17.0,12.0,61.0,chacara
455422,2022,-23.6339198006928,-46.7299912893026,5,kilometer,178.0,"16595,84",12.0,11.0,9.0,5.0,37.0,chacara
455423,2022,-23.627664977983,-46.72856394886831,5,kilometer,313.0,"13537,21",7.0,8.0,14.0,18.0,47.0,chacara
455424,2022,-23.6259346766437,-46.7301917795664,5,kilometer,391.0,"18726,04",18.0,21.0,19.0,25.0,83.0,chacara
455425,2022,-23.6254272513741,-46.7278532084922,5,kilometer,539.0,"7480,62",50.0,37.0,29.0,31.0,147.0,chacara
