id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,CEP,Bairro,Cidade,UF,Logradouro
441588,2022,-23.6105352186735,-46.69198952553511,5,kilometer,317,"18617,33",23.0,25.0,13.0,20.0,,04567-110,Brooklin Novo,São Paulo,São Paulo,Rua André Ampere
447171,2022,-23.5925539242988,-46.713125770850894,5,kilometer,264,"18605,23",5.0,18.0,12.0,16.0,,05615-900,Cidade Jardim,São Paulo,São Paulo,Rua Doutor Antônio Batista Pereira
455320,2022,-23.6180096852873,-46.734019077857,5,kilometer,292,"18595,8",8.0,16.0,28.0,17.0,,05642-000,Vila Andrade,São Paulo,São Paulo,Rua David Gebara
458269,2022,-23.5980290793225,-46.7303650485937,5,kilometer,280,"18546,82",5.0,13.0,14.0,14.0,,05625-050,Vila Sônia,São Paulo,São Paulo,Rua Theo Dutra
455390,2022,-23.6360165138105,-46.735611481738,5,kilometer,292,"18542,17",12.0,21.0,20.0,22.0,,05718-300,Vila Andrade,São Paulo,São Paulo,Rua José Ramon Urtiza
455456,2022,-23.63302637254,-46.7328762989617,5,kilometer,640,"18533,34",19.0,29.0,58.0,56.0,,05724-003,Vila Andrade,São Paulo,São Paulo,Rua Itapimirum
455449,2022,-23.6260250814183,-46.73274975681969,5,kilometer,466,"18525,36",24.0,24.0,23.0,28.0,,05715-010,Vila Andrade,São Paulo,São Paulo,Rua Antônio Aggio
447265,2022,-23.5868809822779,-46.7188194757355,5,kilometer,442,"18515,83",31.0,32.0,25.0,22.0,,05615-000,Morumbi,São Paulo,São Paulo,Rua José Jannarelli
441586,2022,-23.6116600433363,-46.6928097890924,5,kilometer,325,"18470,52",27.0,12.0,8.0,6.0,,04569-000,Brooklin Novo,São Paulo,São Paulo,Rua Castilho
441634,2022,-23.6239255765794,-46.690901433931,5,kilometer,166,"18443,72",28.0,7.0,,4.0,,04704-070,Brooklin Novo,São Paulo,São Paulo,Rua Santo Arcádio
455403,2022,-23.6271658934638,-46.7221027205178,5,kilometer,340,"18374,37",7.0,11.0,15.0,12.0,,05705-170,Vila Andrade,São Paulo,São Paulo,Rua Alliston
455408,2022,-23.630862265782,-46.7254914451046,5,kilometer,190,"18370,36",6.0,11.0,20.0,11.0,,05707-000,Vila Andrade,São Paulo,São Paulo,
458068,2022,-23.6016654355354,-46.741189885948096,5,kilometer,132,"18358,61",3.0,3.0,6.0,7.0,,05634-020,Ferreira,São Paulo,São Paulo,Rua Ministro Heitor Bastos Tigre
447289,2022,-23.6028858306043,-46.71596900539431,5,kilometer,331,"18319,26",10.0,20.0,18.0,15.0,,05650-905,Morumbi,São Paulo,São Paulo,Rua Comendador Elias Jafet
447180,2022,-23.6073260884694,-46.7102083481881,5,kilometer,366,"18308,17",13.0,9.0,24.0,28.0,,05688-021,Morumbi,São Paulo,São Paulo,Rua Calim Eid
447178,2022,-23.6051771301316,-46.7042931374265,5,kilometer,549,"18292,34",15.0,29.0,28.0,21.0,,05684-000,Morumbi,São Paulo,São Paulo,Rua São Paulo Antigo
455353,2022,-23.617450677403,-46.737305644247,5,kilometer,167,"18224,59",,10.0,8.0,3.0,,05641-060,Paraisópolis,São Paulo,São Paulo,Rua Domingos Lopes da Silva
432788,2022,-23.6402747811481,-46.769783025029696,5,kilometer,265,"18203,63",25.0,12.0,21.0,12.0,,05794-400,Campo Limpo,São Paulo,São Paulo,
447295,2022,-23.5860040420892,-46.7146851714044,5,kilometer,26,"18133,5",,,0.0,0.0,,05615-020,Morumbi,São Paulo,São Paulo,Rua João Scaciotti
447263,2022,-23.5908707560016,-46.7157096865634,5,kilometer,62,"18064,58",3.0,,,3.0,,05615-900,Morumbi,São Paulo,São Paulo,Rua Doutor Castilho Cabral
455464,2022,-23.6237856940264,-46.73931405291351,5,kilometer,152,"18058,93",5.0,6.0,5.0,13.0,,05726-130,Paraisópolis,São Paulo,São Paulo,Rua José da Silva Ribeiro
455428,2022,-23.6252483985252,-46.729209262689,5,kilometer,294,"17948,67",17.0,21.0,18.0,11.0,,05712-040,Vila Andrade,São Paulo,São Paulo,
455404,2022,-23.6199183176693,-46.71857915934,5,kilometer,238,"17841,71",12.0,19.0,13.0,15.0,,05657-140,Paraisópolis,São Paulo,São Paulo,Rua Pio IV
441447,2022,-23.6116743888777,-46.6884557643722,5,kilometer,267,"17793,91",8.0,9.0,10.0,10.0,,04566-062,Brooklin Novo,São Paulo,São Paulo,Rua Flórida
455616,2022,-23.6347140377297,-46.7301516193528,5,kilometer,435,"17738,96",28.0,18.0,14.0,17.0,,05717-270,Vila Andrade,São Paulo,São Paulo,Rua Almansa
441454,2022,-23.6105374795819,-46.6953990175726,5,kilometer,196,"17675,25",6.0,4.0,,4.0,,04571-011,Brooklin Novo,São Paulo,São Paulo,Rua Leon Foucault
441533,2022,-23.6202803604655,-46.697050917529104,5,kilometer,134,"17564,58",,4.0,,0.0,,04703-003,Brooklin Novo,São Paulo,São Paulo,Rua Henrique Fischer
452297,2022,-23.651720617128,-46.7193279247634,5,kilometer,518,"17517,23",64.0,39.0,18.0,17.0,,04757-000,Santo Amaro,São Paulo,São Paulo,
441633,2022,-23.6219369945746,-46.6884998417567,5,kilometer,257,"17398,83",15.0,17.0,13.0,9.0,,04582-000,Brooklin Novo,São Paulo,São Paulo,Rua Raposo Tavares
441303,2022,-23.607842326505,-46.69287545691871,5,kilometer,299,"17357,03",10.0,13.0,12.0,9.0,,04575-060,Itaim Bibi,São Paulo,São Paulo,Rua Flórida
455628,2022,-23.6203665310915,-46.738627203883695,5,kilometer,199,"17325,57",6.0,10.0,12.0,6.0,,05642-001,Paraisópolis,São Paulo,São Paulo,Praça Cidade do Porto
447199,2022,-23.6079527487176,-46.7074459990822,5,kilometer,372,"17318,59",13.0,18.0,14.0,19.0,,05685-010,Morumbi,São Paulo,São Paulo,Avenida Barão de Melgaco
447290,2022,-23.6015422436335,-46.7165315976372,5,kilometer,261,"17295,93",7.0,5.0,0.0,7.0,,05653-070,Morumbi,São Paulo,São Paulo,Rua Rubens do Amaral
455313,2022,-23.6214834753873,-46.73706769144631,5,kilometer,123,"17281,09",4.0,7.0,4.0,5.0,,05642-000,Paraisópolis,São Paulo,São Paulo,Avenida José Galante
455406,2022,-23.6226269312149,-46.719366164704894,5,kilometer,486,"17272,58",21.0,19.0,36.0,25.0,,05705-170,Paraisópolis,São Paulo,São Paulo,Rua Professor Alexandre Correia
447241,2022,-23.5926509910765,-46.7162269797581,5,kilometer,570,"17210,36",17.0,22.0,29.0,33.0,,05615-001,Morumbi,São Paulo,São Paulo,Rua José Ferreira Guimarães
447243,2022,-23.6088957004101,-46.7078367233598,5,kilometer,482,"17157,55",4.0,55.0,17.0,8.0,,05685-010,Morumbi,São Paulo,São Paulo,Avenida Barão de Melgaco
455492,2022,-23.6162628519897,-46.7423103340994,5,kilometer,434,"17110,69",32.0,27.0,17.0,16.0,,05641-000,Vila Andrade,São Paulo,São Paulo,Rua Doutor José de Andrade Figueira
455524,2022,-23.6233337085453,-46.7214021248908,5,kilometer,697,"17095,41",45.0,71.0,60.0,42.0,,05705-170,Vila Andrade,São Paulo,São Paulo,Rua Doutor João Luiz Teixeira Neto
441587,2022,-23.6112775665418,-46.6924506421437,5,kilometer,175,"17061,22",4.0,6.0,,0.0,,04568-000,Brooklin Novo,São Paulo,São Paulo,Rua Arizona
452211,2022,-23.638242608237,-46.701649235976895,5,kilometer,294,"17051,99",11.0,13.0,12.0,20.0,,04719-000,Santo Amaro,São Paulo,São Paulo,Rua São Mateus
455523,2022,-23.6237119601017,-46.7201777285303,5,kilometer,705,"17047,4",41.0,59.0,57.0,54.0,,05705-170,Paraisópolis,São Paulo,São Paulo,Rua Doutor João Luiz Teixeira Neto
458302,2022,-23.6087962434308,-46.734521097824704,5,kilometer,634,"17041,56",32.0,55.0,55.0,43.0,,05630-090,Vila Sônia,São Paulo,São Paulo,
447248,2022,-23.6063362458759,-46.703290379476,5,kilometer,417,"16978,37",16.0,17.0,34.0,33.0,,05684-000,Morumbi,São Paulo,São Paulo,Rua César Vallejo
455531,2022,-23.6315928445119,-46.7397276316874,5,kilometer,440,"16950,69",36.0,29.0,19.0,14.0,,05734-150,Vila Andrade,São Paulo,São Paulo,Rua Castelhano
455460,2022,-23.6281851404447,-46.74339367183671,5,kilometer,612,"16945,65",44.0,65.0,59.0,25.0,,05734-150,Paraisópolis,São Paulo,São Paulo,Rua Nicola Rollo
452140,2022,-23.6370525889957,-46.7040894784166,5,kilometer,518,"16863,88",11.0,16.0,20.0,30.0,,04719-001,Granja Julieta,São Paulo,São Paulo,Rua Pires de Oliveira
452279,2022,-23.6382064458221,-46.7189783972076,5,kilometer,644,"16838,46",64.0,82.0,31.0,15.0,,04727-002,Granja Julieta,São Paulo,São Paulo,Rua Luiz Seráphico Júnior
441513,2022,-23.6137695575533,-46.69102580319991,5,kilometer,233,"16778,18",10.0,6.0,5.0,,,04568-010,Brooklin Novo,São Paulo,São Paulo,Rua Castilho
455463,2022,-23.6248821904826,-46.7405088687926,5,kilometer,630,"16775,44",49.0,43.0,40.0,29.0,,05726-130,Paraisópolis,São Paulo,São Paulo,Rua José da Silva Ribeiro
432744,2022,-23.6135828331442,-46.753266847667696,5,kilometer,250,"16685,38",5.0,9.0,11.0,23.0,,05752-590,Jardim Maria Duarte,São Paulo,São Paulo,Rua Antônio Carlos Salles Filho
441512,2022,-23.6139491177479,-46.690801144472,5,kilometer,221,"16667,41",7.0,,0.0,,,04568-010,Brooklin Novo,São Paulo,São Paulo,Rua Castilho
455369,2022,-23.6193391677755,-46.73555320447431,5,kilometer,410,"16646,16",11.0,13.0,21.0,14.0,,05642-000,Paraisópolis,São Paulo,São Paulo,Rua Doutor Oscar Monteiro de Barros
452249,2022,-23.6354123095397,-46.7073691266818,5,kilometer,291,"16641,35",9.0,11.0,19.0,12.0,,04719-001,Granja Julieta,São Paulo,São Paulo,Rua Verbo Divino
455422,2022,-23.6339198006928,-46.7299912893026,5,kilometer,178,"16595,84",12.0,11.0,9.0,5.0,,05717-270,Vila Andrade,São Paulo,São Paulo,Rua José Ramon Urtiza
458218,2022,-23.6100253681681,-46.737481713871,5,kilometer,552,"16528,15",27.0,50.0,51.0,44.0,,05639-100,Ferreira,São Paulo,São Paulo,Rua Doutor Martins de Oliveira
447240,2022,-23.5925629268508,-46.7184917930336,5,kilometer,193,"16508,44",8.0,8.0,10.0,6.0,,05617-140,Morumbi,São Paulo,São Paulo,Travessa Sinésio José dos Santos
455374,2022,-23.622211850335,-46.7348520939628,5,kilometer,226,"16505,83",3.0,8.0,13.0,13.0,,05642-001,Vila Andrade,São Paulo,São Paulo,Rua Marcus Pereira
447203,2022,-23.6018087905526,-46.721037999738,5,kilometer,351,"16475,01",9.0,20.0,17.0,16.0,,05653-070,Morumbi,São Paulo,São Paulo,Rua Doutor Erasmo Teixeira de Assunção
455485,2022,-23.6355569609847,-46.7337019805817,5,kilometer,235,"16471,2",18.0,11.0,11.0,12.0,,05718-300,Vila Andrade,São Paulo,São Paulo,Rua Algemesi
455525,2022,-23.6357049555332,-46.732214340304495,5,kilometer,340,"16422,67",11.0,11.0,21.0,17.0,,05707-001,Vila Andrade,São Paulo,São Paulo,
455495,2022,-23.6276995996886,-46.7402559401344,5,kilometer,690,"16382,16",28.0,58.0,62.0,62.0,,05727-160,Paraisópolis,São Paulo,São Paulo,Rua Francisco Pessoa
455363,2022,-23.6154602229507,-46.7328155057457,5,kilometer,190,"16312,51",10.0,8.0,9.0,5.0,,05642-000,Paraisópolis,São Paulo,São Paulo,Rua Doutor James Ferraz Alvim
447214,2022,-23.5988633412032,-46.6995218798373,5,kilometer,199,"16293,84",5.0,14.0,20.0,14.0,,05676-120,Cidade Jardim,São Paulo,São Paulo,Rua Armando Petrella
447223,2022,-23.5959870207729,-46.709780612770096,5,kilometer,128,"16232,22",4.0,3.0,4.0,10.0,,05651-001,Cidade Jardim,São Paulo,São Paulo,Rua Carlos Cyrillo Júnior
458379,2022,-23.6127869565107,-46.7401339232211,5,kilometer,456,"16218,35",12.0,20.0,24.0,29.0,,05640-002,Ferreira,São Paulo,São Paulo,Rua Elizabeth Barbegian Baldinato
441543,2022,-23.6234512148434,-46.695092296473696,5,kilometer,253,"16195,12",,,,3.0,,04707-000,Brooklin Novo,São Paulo,São Paulo,Avenida Roque Petroni Júnior
455370,2022,-23.6190619906414,-46.734554932922094,5,kilometer,281,"16184,76",13.0,7.0,24.0,20.0,,05642-000,Paraisópolis,São Paulo,São Paulo,Avenida José Galante
458138,2022,-23.5975156502559,-46.7300758873401,5,kilometer,557,"16153,07",17.0,23.0,24.0,44.0,,05624-001,Vila Sônia,São Paulo,São Paulo,Rua Lourenço de Azevedo
458270,2022,-23.5991201693193,-46.729156494254,5,kilometer,469,"16098,31",16.0,26.0,26.0,32.0,,05625-050,Vila Sônia,São Paulo,São Paulo,Rua Nilza Medeiros Martins
452342,2022,-23.6268458882318,-46.6933875763908,5,kilometer,279,"16048,62",28.0,19.0,9.0,8.0,,04710-010,Jardim Petrópolis,São Paulo,São Paulo,Rua Diogo de Quadros
447242,2022,-23.6116233523038,-46.714635859808496,5,kilometer,133,"15994,88",3.0,4.0,5.0,9.0,,05690-080,Morumbi,São Paulo,São Paulo,Rua Brigadeiro Armando Trompowsky
452212,2022,-23.6385673647295,-46.6991177756991,5,kilometer,370,"15941,42",19.0,8.0,13.0,21.0,,04702-002,Santo Amaro,São Paulo,São Paulo,Rua Dona Eponina Afonseca
458109,2022,-23.6110632307841,-46.7323152863836,5,kilometer,353,"15922,27",15.0,11.0,14.0,19.0,,05662-020,Vila Sônia,São Paulo,São Paulo,Rua Correggio
452280,2022,-23.6368117701241,-46.7143109707286,5,kilometer,279,"15919,4",13.0,17.0,,12.0,,04726-001,Granja Julieta,São Paulo,São Paulo,Avenida Professor Alceu Maynard Araújo
455466,2022,-23.6256761633508,-46.739710711358704,5,kilometer,625,"15901,01",63.0,64.0,36.0,28.0,,05727-250,Paraisópolis,São Paulo,São Paulo,Rua José Gonçalves
447224,2022,-23.6066127775376,-46.7148628244947,5,kilometer,233,"15865,62",4.0,5.0,14.0,17.0,,05650-905,Morumbi,São Paulo,São Paulo,Rua Grumete Sandoval Santos
441421,2022,-23.608227021537,-46.6899895137286,5,kilometer,286,"15858,17",6.0,12.0,17.0,17.0,,04562-002,Brooklin Novo,São Paulo,São Paulo,Rua Ipurinás
455636,2022,-23.6290838997998,-46.7325657524245,5,kilometer,463,"15834,52",14.0,20.0,25.0,27.0,,05715-010,Vila Andrade,São Paulo,São Paulo,Rua Itatupã
455539,2022,-23.6195629101576,-46.7413831901984,5,kilometer,334,"15830,76",7.0,6.0,14.0,14.0,,05641-060,Paraisópolis,São Paulo,São Paulo,Rua Samia Haddad
455508,2022,-23.621554847999,-46.7429294086371,5,kilometer,684,"15819,69",56.0,47.0,53.0,38.0,,05749-260,Vila Andrade,São Paulo,São Paulo,
447280,2022,-23.5968038412571,-46.706313011663,5,kilometer,186,"15804,72",4.0,12.0,9.0,11.0,,05651-001,Cidade Jardim,São Paulo,São Paulo,Rua Ícaro Sydow
447250,2022,-23.6129959667133,-46.70796563842671,5,kilometer,203,"15670,0",3.0,12.0,5.0,5.0,,05650-001,Morumbi,São Paulo,São Paulo,Rua José de Cristo Moreira
452307,2022,-23.641944619891,-46.7204511971875,5,kilometer,705,"15649,11",64.0,53.0,32.0,25.0,,04727-002,Santo Amaro,São Paulo,São Paulo,
452369,2022,-23.6254904770238,-46.6960397489272,5,kilometer,433,"15625,72",26.0,27.0,19.0,22.0,,04710-190,Chácara Santo Antônio,São Paulo,São Paulo,Rua Joaquim Lima de Moraes
447181,2022,-23.6049773197206,-46.7155666855138,5,kilometer,490,"15586,94",22.0,20.0,21.0,27.0,,05650-905,Morumbi,São Paulo,São Paulo,Rua Luís Galhanone
455537,2022,-23.6285480127013,-46.738256434907,5,kilometer,381,"15562,02",21.0,37.0,25.0,18.0,,05727-160,Paraisópolis,São Paulo,São Paulo,Rua Francisco Pessoa
458178,2022,-23.6106694290767,-46.735747568991,5,kilometer,407,"15446,18",11.0,17.0,14.0,27.0,,05630-090,Vila Sônia,São Paulo,São Paulo,Rua José de Jesus
455328,2022,-23.6181174276946,-46.7079709487318,5,kilometer,197,"15405,99",3.0,3.0,8.0,10.0,,05690-050,Vila Andrade,São Paulo,São Paulo,Rua Doutor Alberto Americano
455315,2022,-23.6208199805329,-46.7048241592816,5,kilometer,221,"15357,77",11.0,6.0,12.0,9.0,,05690-050,Vila Andrade,São Paulo,São Paulo,Rua Silvio Tramontano
447226,2022,-23.5999678114976,-46.7144734095852,5,kilometer,264,"15356,1",6.0,8.0,8.0,20.0,,05650-905,Morumbi,São Paulo,São Paulo,Rua Ruggero Fasano
452317,2022,-23.6266214826515,-46.6932387337098,5,kilometer,267,"15353,26",7.0,3.0,3.0,8.0,,04707-020,Jardim Petrópolis,São Paulo,São Paulo,Rua Joaquim Guarani
452278,2022,-23.6397937240664,-46.7185848271236,5,kilometer,437,"15330,54",47.0,30.0,17.0,8.0,,04729-060,Granja Julieta,São Paulo,São Paulo,Rua Abílio Borin
455483,2022,-23.624197574069,-46.731530140531696,5,kilometer,323,"15309,01",15.0,16.0,16.0,7.0,,05715-010,Vila Andrade,São Paulo,São Paulo,Rua Frederico Guarinon
458191,2022,-23.5872311694902,-46.75254245243929,5,kilometer,664,"15308,05",35.0,47.0,46.0,53.0,,05542-200,Jardim Jussara,São Paulo,São Paulo,Rua Bernardo dos Santos
455389,2022,-23.6340399057146,-46.7313381103852,5,kilometer,277,"15275,23",17.0,9.0,11.0,16.0,,05717-270,Vila Andrade,São Paulo,São Paulo,Rua Alcantarilla
455474,2022,-23.628200374536,-46.73006873479991,5,kilometer,393,"15250,41",11.0,12.0,12.0,19.0,,05715-010,Vila Andrade,São Paulo,São Paulo,Rua do Ângulo
458305,2022,-23.6089467855748,-46.7387544968132,5,kilometer,398,"15241,02",25.0,36.0,25.0,13.0,,05639-100,Ferreira,São Paulo,São Paulo,Rua Doutor Martins de Oliveira
458272,2022,-23.6015050668534,-46.725676292514095,5,kilometer,176,"15225,71",10.0,11.0,11.0,6.0,,05629-900,Vila Sônia,São Paulo,São Paulo,Rua Maestro Torquato Amoré
447213,2022,-23.6158014717043,-46.7091787572369,5,kilometer,350,"15203,65",23.0,16.0,15.0,19.0,,05650-001,Morumbi,São Paulo,São Paulo,Rua Vicente Góias E. Aranha
458313,2022,-23.5886559230602,-46.740289485440094,5,kilometer,438,"15184,18",27.0,39.0,29.0,32.0,,05541-030,Vila Sônia,São Paulo,São Paulo,Rua Trajano Reis
452181,2022,-23.6394042376018,-46.7149568432886,5,kilometer,536,"15141,71",38.0,70.0,49.0,21.0,,04729-060,Granja Julieta,São Paulo,São Paulo,Avenida Arquiteto Carlos Bratke
452187,2022,-23.6292811925872,-46.693363701704,5,kilometer,678,"15133,14",35.0,42.0,35.0,39.0,,04708-001,Jardim Petrópolis,São Paulo,São Paulo,Rua Cancioneiro de Évora
455502,2022,-23.6313343642712,-46.7415448073246,5,kilometer,89,"15125,0",10.0,5.0,7.0,3.0,,05734-150,Vila Andrade,São Paulo,São Paulo,Rua Engenheiro Wilson Houk
452254,2022,-23.6268309964364,-46.6979241540918,5,kilometer,232,"15102,44",10.0,7.0,6.0,3.0,,04709-110,Chácara Santo Antônio,São Paulo,São Paulo,Rua Tapira
455504,2022,-23.6403011265422,-46.7347556704217,5,kilometer,613,"15081,76",60.0,42.0,38.0,31.0,,05801-060,Vila Andrade,São Paulo,São Paulo,Avenida Alberto Augusto Alves
455309,2022,-23.6257893705646,-46.73512902132551,5,kilometer,244,"15035,71",8.0,7.0,12.0,14.0,,05640-000,Vila Andrade,São Paulo,São Paulo,Avenida Giovanni Gronchi
458192,2022,-23.5884164628487,-46.7525657874516,5,kilometer,655,"14978,97",43.0,59.0,76.0,35.0,,05543-115,Vila Sônia,São Paulo,São Paulo,Rua Walter Britto Beletti
455308,2022,-23.6303543887621,-46.735424073811295,5,kilometer,311,"14955,12",7.0,16.0,12.0,10.0,,05716-150,Vila Andrade,São Paulo,São Paulo,Rua Jandiatuba
452201,2022,-23.6272820582555,-46.69653294770311,5,kilometer,420,"14946,78",19.0,23.0,18.0,31.0,,04709-110,Chácara Santo Antônio,São Paulo,São Paulo,Rua Doutor José Áureo Bustamante
447220,2022,-23.6098860196994,-46.7053877632972,5,kilometer,528,"14943,89",15.0,17.0,21.0,11.0,,05684-080,Morumbi,São Paulo,São Paulo,Avenida Barão de Melgaco
455351,2022,-23.620346060255,-46.7402620202108,5,kilometer,67,"14928,57",,0.0,3.0,0.0,,05640-003,Paraisópolis,São Paulo,São Paulo,Avenida Doutor Guilherme Dumont Vilares
455350,2022,-23.6216219835356,-46.7398288547827,5,kilometer,394,"14917,92",12.0,19.0,29.0,26.0,,05640-003,Paraisópolis,São Paulo,São Paulo,Rua Doutor Luiz Migliano
455325,2022,-23.6163437848928,-46.741761813538496,5,kilometer,443,"14877,28",18.0,25.0,24.0,41.0,,05641-000,Vila Andrade,São Paulo,São Paulo,Rua Doutor José de Andrade Figueira
458219,2022,-23.6111495575928,-46.737251148164894,5,kilometer,486,"14813,84",33.0,36.0,39.0,31.0,,05630-090,Ferreira,São Paulo,São Paulo,Rua Doutor Martins de Oliveira
455387,2022,-23.6332329243156,-46.7298946035158,5,kilometer,391,"14789,63",14.0,11.0,13.0,16.0,,05717-270,Vila Andrade,São Paulo,São Paulo,Rua José Ramon Urtiza
452206,2022,-23.6279071053975,-46.708767549548,5,kilometer,680,"14707,05",52.0,56.0,50.0,33.0,,04717-004,Chácara Santo Antônio,São Paulo,São Paulo,Rua Fernandes Moreira
452295,2022,-23.6512780509528,-46.7186124214828,5,kilometer,554,"14652,39",38.0,54.0,36.0,31.0,,04755-070,Santo Amaro,São Paulo,São Paulo,
455297,2022,-23.6254671447323,-46.730832311095696,5,kilometer,409,"14617,34",10.0,24.0,30.0,21.0,,05712-040,Vila Andrade,São Paulo,São Paulo,
458346,2022,-23.6121290279513,-46.7295811111306,5,kilometer,237,"14606,48",8.0,11.0,8.0,9.0,,05662-020,Vila Sônia,São Paulo,São Paulo,Rua Major José Marioto Ferreira
458217,2022,-23.6133002585128,-46.73882917776511,5,kilometer,529,"14606,37",22.0,29.0,33.0,23.0,,05640-002,Ferreira,São Paulo,São Paulo,Rua Liberato Carvalho Leite
455312,2022,-23.6231163661212,-46.7357636590856,5,kilometer,259,"14600,74",9.0,5.0,7.0,15.0,,05642-001,Vila Andrade,São Paulo,São Paulo,Rua Marcus Pereira
458280,2022,-23.5983021071755,-46.723667333635696,5,kilometer,319,"14573,9",18.0,18.0,15.0,16.0,,05653-070,Vila Sônia,São Paulo,São Paulo,Rua Professor Lúcio Martins Rodrigues
455377,2022,-23.6226796704871,-46.7369580699624,5,kilometer,140,"14558,22",6.0,10.0,5.0,,,05725-050,Vila Andrade,São Paulo,São Paulo,Rua Charles Spencer Chaplin
455361,2022,-23.6186873323985,-46.7369395050377,5,kilometer,185,"14546,38",9.0,10.0,9.0,7.0,,05641-010,Paraisópolis,São Paulo,São Paulo,Rua Dankmar Adler
452370,2022,-23.6263914055783,-46.695425535013,5,kilometer,269,"14546,08",16.0,18.0,17.0,6.0,,04710-190,Chácara Santo Antônio,São Paulo,São Paulo,Rua José Floriano de Toledo
441527,2022,-23.6175261708014,-46.6947922617162,5,kilometer,398,"14544,77",21.0,10.0,15.0,5.0,,04583-100,Brooklin Novo,São Paulo,São Paulo,Rua Rebelo Júnior
447299,2022,-23.5968511910776,-46.7161765477152,5,kilometer,276,"14533,53",4.0,8.0,7.0,9.0,,05651-001,Morumbi,São Paulo,São Paulo,Rua Coronel Luis Tenório de Brito
455400,2022,-23.6254828435503,-46.7229737250827,5,kilometer,273,"14484,41",10.0,6.0,11.0,10.0,,05705-170,Vila Andrade,São Paulo,São Paulo,Rua Itapacuraí
455503,2022,-23.6397195092354,-46.7354246500574,5,kilometer,626,"14482,3",39.0,56.0,43.0,40.0,,05724-005,Vila Andrade,São Paulo,São Paulo,
458374,2022,-23.5919680359287,-46.7382618556984,5,kilometer,490,"14480,37",27.0,28.0,29.0,30.0,,05522-030,Vila Sônia,São Paulo,São Paulo,Avenida Eliseu de Almeida
452337,2022,-23.6342741477484,-46.7006384189732,5,kilometer,343,"14445,25",17.0,21.0,22.0,27.0,,04717-000,Granja Julieta,São Paulo,São Paulo,Rua Alexandre Dumas
455516,2022,-23.6227829126409,-46.7434845074956,5,kilometer,294,"14444,56",30.0,28.0,19.0,17.0,,05734-140,Vila Andrade,São Paulo,São Paulo,Rua João Simões de Souza
