id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,CEP,Bairro,Cidade,UF,Logradouro,renda_sm,cluster
432185,2022,-23.6642447085597,-46.6889930072414,5,kilometer,386.0,6576.83,15.0,16.0,14.0,21.0,66,04686-001,Campo Grande,São Paulo,São Paulo,Rua José Benedito Salinas,4.76581884057971,2
432186,2022,-23.6646455097905,-46.6888849317773,5,kilometer,586.0,8470.03,15.0,21.0,30.0,27.0,93,04686-001,Campo Grande,São Paulo,São Paulo,Rua José Benedito Salinas,6.137702898550725,1
432187,2022,-23.6575353620432,-46.6806378609685,5,kilometer,517.0,10300.28,18.0,21.0,23.0,28.0,90,04660-010,Jardim Marajoara,São Paulo,São Paulo,Rua Olissara,7.4639710144927545,0
432188,2022,-23.6629435622465,-46.684077278101,5,kilometer,528.0,7725.2,14.0,13.0,15.0,25.0,67,04671-245,Jardim Marajoara,São Paulo,São Paulo,Avenida Sargento Geraldo Santana,5.597971014492754,2
432189,2022,-23.6608547272679,-46.6851766407035,5,kilometer,639.0,9898.92,25.0,30.0,36.0,46.0,137,04671-245,Jardim Marajoara,São Paulo,São Paulo,,7.173130434782609,1
432190,2022,-23.6613656642383,-46.6860030996216,5,kilometer,291.0,5819.76,11.0,8.0,9.0,14.0,42,04671-245,Jardim Marajoara,São Paulo,São Paulo,Avenida Doutor Silva Melo,4.217217391304348,2
432191,2022,-23.6578452805051,-46.6832936710068,5,kilometer,221.0,11613.03,6.0,15.0,13.0,6.0,40,04671-245,Jardim Marajoara,São Paulo,São Paulo,Rua Ministro Álvaro de Sousa Lima,8.415239130434783,0
432194,2022,-23.6598407600436,-46.6899050868942,5,kilometer,393.0,6982.95,12.0,28.0,20.0,21.0,81,04675-020,Jardim Marajoara,São Paulo,São Paulo,Rua Arlindo Veiga dos Santos,5.060108695652174,2
432195,2022,-23.6604572447653,-46.6903804699374,5,kilometer,346.0,9825.38,13.0,21.0,19.0,20.0,73,04671-071,Jardim Santo Amaro,São Paulo,São Paulo,Rua Duque Costa,7.119840579710145,0
432196,2022,-23.6595781007257,-46.6931486492666,5,kilometer,552.0,12750.43,21.0,43.0,41.0,36.0,141,04671-160,Jardim Santo Amaro,São Paulo,São Paulo,,9.239442028985508,0
432197,2022,-23.660227689752,-46.6944497428776,5,kilometer,502.0,6152.7,17.0,27.0,8.0,16.0,68,04671-072,Jardim Santo Amaro,São Paulo,São Paulo,Rua Jovino Honório Fonseca,4.4584782608695654,2
432198,2022,-23.6581471645481,-46.6919843327346,5,kilometer,233.0,9243.9,5.0,10.0,6.0,9.0,30,04671-071,Jardim Santo Amaro,São Paulo,São Paulo,Rua Jaime do Espírito Santo,6.698478260869565,2
432199,2022,-23.6587957573287,-46.6909388309548,5,kilometer,593.0,12434.1,19.0,29.0,31.0,30.0,109,04671-071,Jardim Santo Amaro,São Paulo,São Paulo,Rua Duque Costa,9.010217391304348,0
432200,2022,-23.6596062812375,-46.6910213056672,5,kilometer,327.0,10166.91,11.0,16.0,20.0,22.0,69,04671-160,Jardim Marajoara,São Paulo,São Paulo,Rua Duque Costa,7.367326086956521,0
432201,2022,-23.6579886486094,-46.6964122367698,5,kilometer,341.0,9374.01,7.0,12.0,21.0,14.0,54,04662-001,Jardim Santo Amaro,São Paulo,São Paulo,Avenida Washington Luís,6.7927608695652175,2
432202,2022,-23.6555368154388,-46.6910868002912,5,kilometer,137.0,8509.61,8.0,6.0,3.0,4.0,21,04671-071,Jardim Santo Amaro,São Paulo,São Paulo,Rua Duque Costa,6.1663840579710145,2
432203,2022,-23.6539499809032,-46.6819641773822,5,kilometer,380.0,14813.32,11.0,20.0,20.0,16.0,67,04664-010,Jardim Marajoara,São Paulo,São Paulo,Rua Sérgio Milliet,10.734289855072463,0
432219,2022,-23.6583961296783,-46.695289426902896,5,kilometer,699.0,13037.16,18.0,46.0,68.0,57.0,189,04662-001,Jardim Santo Amaro,São Paulo,São Paulo,Rua José de Alencar,9.447217391304347,1
432220,2022,-23.6636486055803,-46.6920765379016,5,kilometer,504.0,8421.37,19.0,32.0,51.0,36.0,138,04675-090,Campo Grande,São Paulo,São Paulo,Avenida Engenheiro Alberto de Zagottis,6.102442028985508,2
432221,2022,-23.6666191055519,-46.6906155280419,5,kilometer,418.0,6358.49,9.0,12.0,16.0,16.0,53,04686-001,Campo Grande,São Paulo,São Paulo,Rua Jurumirim,4.6076014492753625,2
432222,2022,-23.6639683668981,-46.6844315421226,5,kilometer,765.0,13565.81,31.0,47.0,52.0,43.0,173,04671-245,Jardim Marajoara,São Paulo,São Paulo,Avenida Sargento Geraldo Santana,9.830297101449275,1
432224,2022,-23.6556380753678,-46.6901635264788,5,kilometer,507.0,22584.36,23.0,34.0,21.0,26.0,104,04671-071,Jardim Marajoara,São Paulo,São Paulo,Rua Eduardo Guerra,16.365478260869565,3
432225,2022,-23.6640413604042,-46.6866412906547,5,kilometer,689.0,9162.4,22.0,34.0,51.0,41.0,148,04675-050,Campo Grande,São Paulo,São Paulo,Rua General Antônio Tavares da Motta,6.639420289855072,1
432226,2022,-23.6562151817954,-46.6926697980077,5,kilometer,393.0,10948.55,9.0,9.0,6.0,15.0,39,04671-071,Jardim Santo Amaro,São Paulo,São Paulo,Rua Moliére,7.933731884057971,0
432229,2022,-23.6571548246242,-46.69106313425871,5,kilometer,718.0,21732.02,20.0,41.0,65.0,47.0,173,04671-071,Jardim Santo Amaro,São Paulo,São Paulo,Rua Duque Costa,15.747840579710145,0
432235,2022,-23.6587196104017,-46.689917788234,5,kilometer,528.0,7419.02,19.0,26.0,30.0,29.0,104,04671-160,Jardim Marajoara,São Paulo,São Paulo,,5.376101449275363,2
432236,2022,-23.6582985933184,-46.6929844892495,5,kilometer,555.0,11373.43,14.0,23.0,28.0,19.0,84,04671-071,Jardim Santo Amaro,São Paulo,São Paulo,Rua Moliére,8.241615942028986,0
432237,2022,-23.6559332865542,-46.6891269173592,5,kilometer,760.0,26243.9,15.0,63.0,74.0,62.0,214,04662-002,Jardim Marajoara,São Paulo,São Paulo,Viela Sete,19.017318840579712,3
432238,2022,-23.6597806248331,-46.6892432966219,5,kilometer,609.0,10087.58,22.0,31.0,36.0,44.0,133,04671-071,Jardim Santo Amaro,São Paulo,São Paulo,Rua Duque Costa,7.309840579710145,1
432239,2022,-23.6607942214041,-46.6938012852657,5,kilometer,348.0,9248.3,12.0,12.0,13.0,10.0,47,04671-072,Jardim Santo Amaro,São Paulo,São Paulo,Avenida Nossa Senhora do Sabará,6.701666666666666,2
432243,2022,-23.6575843356517,-46.6931996042373,5,kilometer,290.0,12106.07,10.0,10.0,25.0,13.0,58,04671-071,Jardim Santo Amaro,São Paulo,São Paulo,Rua Álvares de Azevedo,8.772514492753624,0
432244,2022,-23.6692326455948,-46.7025849711557,5,kilometer,767.0,17668.93,45.0,54.0,59.0,48.0,206,04696-000,Campo Grande,São Paulo,São Paulo,Avenida Engenheiro Eusébio Stevaux,12.803572463768116,0
432251,2022,-23.656968339771,-46.6809107525291,5,kilometer,347.0,9909.36,9.0,5.0,7.0,13.0,34,04660-010,Jardim Marajoara,São Paulo,São Paulo,Rua Olissara,7.180695652173913,0
432252,2022,-23.653301171281,-46.6864841021694,5,kilometer,429.0,14526.15,11.0,15.0,22.0,35.0,83,04662-002,Jardim Marajoara,São Paulo,São Paulo,Avenida Manuel dos Reis Araújo,10.526195652173913,0
432254,2022,-23.6651004794641,-46.69552401030391,5,kilometer,64.0,6472.26,0.0,,,0.0,0,04675-230,Campo Grande,São Paulo,São Paulo,Rua João Leal Monteiro,4.690043478260869,2
432255,2022,-23.6664464696859,-46.6954406618403,5,kilometer,446.0,18022.96,17.0,33.0,39.0,27.0,116,04745-050,Jardim Santo Amaro,São Paulo,São Paulo,Praça Dom Francisco de Souza,13.060115942028984,0
432256,2022,-23.6654593552798,-46.6966290435716,5,kilometer,429.0,18454.37,12.0,31.0,33.0,32.0,108,04745-050,Jardim Santo Amaro,São Paulo,São Paulo,Praça Dom Francisco de Souza,13.37273188405797,0
432257,2022,-23.6617206318935,-46.6852648931757,5,kilometer,352.0,5144.6,11.0,14.0,11.0,15.0,51,04671-245,Jardim Marajoara,São Paulo,São Paulo,Rua Sargento José Martins Dias,3.727971014492754,2
432292,2022,-23.6695085823736,-46.6915524284099,5,kilometer,518.0,10048.49,45.0,32.0,33.0,15.0,125,04689-070,Campo Grande,São Paulo,São Paulo,Rua Amoipira,7.281514492753623,0
432293,2022,-23.6692355910691,-46.6899413728143,5,kilometer,362.0,9190.2,21.0,25.0,26.0,13.0,85,04689-070,Campo Grande,São Paulo,São Paulo,,6.659565217391305,2
432294,2022,-23.670227368226,-46.6930028332027,5,kilometer,603.0,4806.13,24.0,30.0,29.0,35.0,118,04689-070,Campo Grande,São Paulo,São Paulo,Rua Pacoti,3.4827028985507247,1
432303,2022,-23.6644658909876,-46.707494133594096,5,kilometer,654.0,13315.25,60.0,61.0,35.0,30.0,186,04768-000,Jardim Santo Amaro,São Paulo,São Paulo,Rua Vicentina Gomes,9.648731884057971,0
432304,2022,-23.6704562376011,-46.70151447000271,5,kilometer,660.0,17575.33,26.0,53.0,47.0,48.0,174,04696-000,Campo Grande,São Paulo,São Paulo,Avenida Engenheiro Eusébio Stevaux,12.735746376811596,0
432305,2022,-23.6701796885727,-46.6954481259508,5,kilometer,707.0,8568.82,35.0,52.0,46.0,41.0,174,04675-901,Campo Grande,São Paulo,São Paulo,Avenida Engenheiro Alberto de Zagottis,6.209289855072464,1
432306,2022,-23.666574545177,-46.686166580508,5,kilometer,,,,,,,0,04676-011,Campo Grande,São Paulo,São Paulo,Rua Antônio Furlan Júnior,,
432310,2022,-23.6618702548635,-46.6935377712774,5,kilometer,119.0,4993.45,,6.0,6.0,,12,04671-072,Campo Grande,São Paulo,São Paulo,Praça Contendas,3.6184420289855073,2
432311,2022,-23.6642429711497,-46.6935905618602,5,kilometer,511.0,10216.64,23.0,24.0,29.0,35.0,111,04675-230,Campo Grande,São Paulo,São Paulo,Rua Andaquara,7.403362318840579,0
432312,2022,-23.6641817155074,-46.6915629268878,5,kilometer,545.0,14377.71,34.0,47.0,42.0,32.0,155,04686-001,Campo Grande,São Paulo,São Paulo,Avenida Nossa Senhora do Sabará,10.418630434782608,0
432313,2022,-23.665794838788,-46.6920741745454,5,kilometer,452.0,4272.59,16.0,20.0,22.0,17.0,75,04686-001,Campo Grande,São Paulo,São Paulo,Rua Marcelino Zonta,3.0960797101449278,2
432314,2022,-23.6637961902085,-46.6890556792891,5,kilometer,347.0,8129.43,8.0,14.0,9.0,18.0,49,04675-050,Campo Grande,São Paulo,São Paulo,Avenida Sargento Geraldo Santana,5.890891304347826,2
432316,2022,-23.6643642467563,-46.6824126131726,5,kilometer,454.0,10376.77,17.0,25.0,34.0,28.0,104,04677-032,Campo Grande,São Paulo,São Paulo,Avenida Sargento Geraldo Santana,7.519398550724638,0
432321,2022,-23.6597397180365,-46.6800999395513,5,kilometer,664.0,20302.3,35.0,48.0,61.0,59.0,203,04660-010,Jardim Marajoara,São Paulo,São Paulo,Avenida Interlagos,14.711811594202898,0
432322,2022,-23.6602493372024,-46.6814779120449,5,kilometer,739.0,27906.45,28.0,63.0,82.0,57.0,230,04660-000,Jardim Marajoara,São Paulo,São Paulo,Rua Duran,20.222065217391304,3
432323,2022,-23.6592664262579,-46.6817304052628,5,kilometer,528.0,23468.55,28.0,42.0,50.0,50.0,170,04660-010,Jardim Marajoara,São Paulo,São Paulo,Rua Amergin,17.00619565217391,3
432324,2022,-23.65755206541,-46.6813785816714,5,kilometer,274.0,5608.52,11.0,12.0,9.0,14.0,46,04660-010,Jardim Marajoara,São Paulo,São Paulo,Rua Olissara,4.0641449275362325,2
432325,2022,-23.6623523902776,-46.681866123431504,5,kilometer,304.0,6807.87,6.0,9.0,22.0,14.0,51,04660-000,Jardim Marajoara,São Paulo,São Paulo,Rua Engenheiro Allyrio Huggeney de Mattos,4.9332391304347825,2
432326,2022,-23.661791386242,-46.6844364732758,5,kilometer,527.0,6375.1,23.0,34.0,41.0,26.0,124,04671-245,Jardim Marajoara,São Paulo,São Paulo,,4.61963768115942,2
432327,2022,-23.662046476873,-46.6840960059046,5,kilometer,282.0,5912.06,10.0,14.0,19.0,14.0,57,04671-245,Jardim Marajoara,São Paulo,São Paulo,,4.284101449275362,2
432328,2022,-23.6645378450829,-46.6944485562479,5,kilometer,502.0,6270.37,17.0,14.0,26.0,20.0,77,04675-230,Campo Grande,São Paulo,São Paulo,Rua Igati,4.543746376811594,2
432329,2022,-23.6637416286427,-46.6953823113537,5,kilometer,526.0,5658.39,16.0,22.0,22.0,33.0,93,04675-230,Campo Grande,São Paulo,São Paulo,Rua Igati,4.100282608695652,2
432337,2022,-23.6620761068927,-46.6916152975796,5,kilometer,336.0,10131.44,8.0,14.0,24.0,17.0,63,04675-090,Campo Grande,São Paulo,São Paulo,Avenida Nossa Senhora do Sabará,7.341623188405798,0
432338,2022,-23.6617912134891,-46.6914851174414,5,kilometer,321.0,8851.37,5.0,12.0,13.0,16.0,46,04671-072,Jardim Marajoara,São Paulo,São Paulo,Rua Jelisaveta Kleim,6.414036231884059,2
432339,2022,-23.6548942978217,-46.6886046937342,5,kilometer,49.0,12366.8,3.0,4.0,5.0,,12,04662-002,Jardim Marajoara,São Paulo,São Paulo,,8.961449275362318,0
432340,2022,-23.6576707605398,-46.6899189313406,5,kilometer,472.0,7619.73,25.0,27.0,23.0,13.0,88,04671-071,Jardim Marajoara,São Paulo,São Paulo,,5.521543478260869,2
432341,2022,-23.6604392539304,-46.6913323677294,5,kilometer,349.0,14828.34,13.0,18.0,21.0,12.0,64,04671-072,Jardim Marajoara,São Paulo,São Paulo,Rua Jelisaveta Kleim,10.745173913043478,0
432342,2022,-23.6601589533961,-46.6844647711976,5,kilometer,447.0,9479.51,12.0,17.0,32.0,28.0,89,04671-245,Jardim Marajoara,São Paulo,São Paulo,,6.8692101449275365,0
432343,2022,-23.659570527168,-46.6834645220155,5,kilometer,357.0,13762.02,12.0,17.0,33.0,17.0,79,04671-245,Jardim Marajoara,São Paulo,São Paulo,Rua Ministro Álvaro de Sousa Lima,9.972478260869565,0
432344,2022,-23.6605195395847,-46.7007808541297,5,kilometer,391.0,7252.17,13.0,14.0,21.0,20.0,68,04685-000,Jardim Santo Amaro,São Paulo,São Paulo,Rua Humberto de Queirós,5.255195652173913,2
432345,2022,-23.6603885807872,-46.6986039169702,5,kilometer,413.0,9023.29,7.0,10.0,21.0,21.0,59,04685-000,Jardim Santo Amaro,São Paulo,São Paulo,Praça Alberto,6.538615942028986,2
432351,2022,-23.659825572225,-46.6958020079855,5,kilometer,283.0,7669.53,8.0,6.0,7.0,9.0,30,04685-000,Jardim Santo Amaro,São Paulo,São Paulo,Avenida Nossa Senhora do Sabará,5.557630434782609,2
