id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,unidade,CEP,Logradouro,Bairro,Cidade,UF,renda_sm,cluster
432073,2022,-23.6197384964729,-46.674102710177294,5,kilometer,129.0,630206.0,,,0.0,0.0,0.0,chacara,04606-003,R Br De Jaceguai,Campo Belo,São Paulo,SP,4.566710144927536,2
432074,2022,-23.6145426940018,-46.6733027851461,5,kilometer,267.0,1909406.0,15.0,30.0,13.0,7.0,65.0,chacara,04613-003,R  Otavio Tarquinio De Sousa,Campo Belo,São Paulo,SP,13.836275362318842,3
432075,2022,-23.6148109951634,-46.6734094259373,5,kilometer,348.0,2397826.0,29.0,17.0,21.0,16.0,83.0,chacara,04614-001,R  Morais De Barros,Campo Belo,São Paulo,SP,17.37555072463768,3
432076,2022,-23.6153019812795,-46.674309665755,5,kilometer,170.0,149152.0,7.0,9.0,4.0,,20.0,chacara,04602-006,R Br Do Triunfo,Brooklin Paulista,São Paulo,SP,10.808115942028985,2
432077,2022,-23.6156386633773,-46.6738043470799,5,kilometer,119.0,819333.0,0.0,0.0,,,0.0,chacara,04603-004,Av Ver Jose Diniz,Santo Amaro,São Paulo,SP,5.937195652173913,2
432078,2022,-23.6172931855654,-46.6803248222677,5,kilometer,202.0,1602984.0,4.0,9.0,11.0,9.0,33.0,chacara,04618-020,R  Alvaro Luis R. De Assumpcao,Campo Belo,São Paulo,SP,11.615826086956522,1
432079,2022,-23.6175608530962,-46.6805893385211,5,kilometer,153.0,1173164.0,,7.0,,6.0,13.0,chacara,04618-030,R  Edson,Campo Belo,São Paulo,SP,8.501188405797102,1
432080,2022,-23.6285804375296,-46.6780562185784,5,kilometer,356.0,970697.0,14.0,11.0,18.0,22.0,65.0,chacara,04621-003,R  Joaquim Nabuco,Brooklin Paulista,São Paulo,SP,7.034036231884057,1
432081,2022,-23.6294207562433,-46.67584038356689,5,kilometer,280.0,1273077.0,8.0,14.0,16.0,19.0,57.0,chacara,04611-000,R  Republica Do Iraque,Brooklin Paulista,São Paulo,SP,9.225195652173914,1
432082,2022,-23.6230552177791,-46.6778564348938,5,kilometer,201.0,2154079.0,16.0,14.0,13.0,9.0,52.0,chacara,04606-000,R Br De Jaceguai,Campo Belo,São Paulo,SP,15.60926811594203,3
432083,2022,-23.6228987810812,-46.6765585059955,5,kilometer,336.0,3965259.0,27.0,36.0,29.0,12.0,104.0,chacara,04619-002,R  Gabriele D'Annunzio,Campo Belo,São Paulo,SP,28.733760869565216,3
432084,2022,-23.6335183918436,-46.6773552405134,5,kilometer,393.0,1825129.0,14.0,10.0,25.0,31.0,80.0,chacara,04623-000,R  Pirandello,Brooklin Paulista,São Paulo,SP,13.225572463768117,1
432085,2022,-23.6310279471047,-46.6794080793723,5,kilometer,324.0,1738953.0,9.0,17.0,22.0,23.0,71.0,chacara,04610-000,R  Zacarias De Gois,Parque Colonial,São Paulo,SP,12.601108695652172,1
432086,2022,-23.6388889370626,-46.673910392759,5,kilometer,176.0,655467.0,,7.0,7.0,4.0,18.0,chacara,04623-010,R  Emboabas,Brooklin Paulista,São Paulo,SP,4.749760869565217,2
432087,2022,-23.6400301509208,-46.6755799496326,5,kilometer,297.0,755632.0,7.0,5.0,12.0,15.0,39.0,chacara,04623-110,R Dr Domingos De Sylos,Brooklin Paulista,São Paulo,SP,5.4755942028985505,2
432088,2022,-23.6215138716432,-46.6831515746288,5,kilometer,343.0,1938165.0,7.0,18.0,17.0,12.0,54.0,chacara,04555-030,R  Getulio Augusto De Paiva,Brooklin Paulista,São Paulo,SP,14.044673913043479,3
432089,2022,-23.6199316373672,-46.6817634405953,5,kilometer,257.0,1417961.0,9.0,7.0,13.0,12.0,41.0,chacara,04601-020,R  Henrique Brammer Netto,Brooklin Paulista,São Paulo,SP,10.275079710144928,1
432090,2022,-23.6189819262189,-46.681608574719,5,kilometer,240.0,1516268.0,4.0,9.0,8.0,11.0,32.0,chacara,04619-000,R  Gabriele D'Annunzio,Campo Belo,São Paulo,SP,10.98744927536232,1
432091,2022,-23.6186275422001,-46.6740414313966,5,kilometer,200.0,2105928.0,10.0,11.0,,5.0,26.0,chacara,04616-002,R  Pascal,Campo Belo,São Paulo,SP,15.260347826086957,3
432092,2022,-23.6194172442382,-46.6747901308306,5,kilometer,363.0,961941.0,16.0,10.0,14.0,22.0,62.0,chacara,04617-907,R  Vieira De Morais,Campo Belo,São Paulo,SP,6.970586956521739,1
432095,2022,-23.630968461338,-46.67084266890831,5,kilometer,339.0,158483.0,35.0,39.0,37.0,27.0,138.0,chacara,04624-110,R  Casimiro De Abreu,Vila Congonhas,São Paulo,SP,1.148427536231884,2
432096,2022,-23.6302314968236,-46.6707774663625,5,kilometer,205.0,606803.0,9.0,13.0,12.0,15.0,49.0,chacara,04624-110,R  Casimiro De Abreu,Vila Congonhas,São Paulo,SP,4.397123188405797,2
432097,2022,-23.6281031747855,-46.6739009445143,5,kilometer,381.0,1436762.0,23.0,24.0,15.0,11.0,73.0,chacara,04610-010,R  Xavier Gouveia,Parque Colonial,São Paulo,SP,10.41131884057971,1
432098,2022,-23.629949912928,-46.6728731454751,5,kilometer,195.0,574768.0,4.0,11.0,12.0,20.0,47.0,chacara,04620-010,R  Cristovao Pereira,Campo Belo,São Paulo,SP,4.164985507246377,2
432101,2022,-23.6221192084726,-46.6761666298457,5,kilometer,276.0,2872472.0,24.0,24.0,23.0,20.0,91.0,chacara,04618-032,R  Edson,Campo Belo,São Paulo,SP,20.815014492753622,3
432102,2022,-23.6224586577929,-46.6758802891073,5,kilometer,282.0,2930121.0,15.0,28.0,29.0,11.0,83.0,chacara,04619-002,R  Gabriele D'Annunzio,Campo Belo,São Paulo,SP,21.232760869565215,3
432103,2022,-23.6213083591991,-46.6776673974328,5,kilometer,165.0,1852058.0,,4.0,3.0,,7.0,chacara,04619-001,R  Gabriele D'Annunzio,Campo Belo,São Paulo,SP,13.420710144927538,1
432104,2022,-23.6210190776127,-46.6773949785485,5,kilometer,221.0,1581994.0,,4.0,7.0,7.0,18.0,chacara,04605-003,R  Constantino De Sousa,Campo Belo,São Paulo,SP,11.46372463768116,1
432105,2022,-23.6205708276198,-46.6748064784226,5,kilometer,201.0,1063925.0,3.0,,4.0,5.0,12.0,chacara,04606-003,R Br De Jaceguai,Campo Belo,São Paulo,SP,7.709601449275362,1
432106,2022,-23.6207508851552,-46.6742845924309,5,kilometer,213.0,108932.0,6.0,5.0,4.0,3.0,18.0,chacara,04617-002,R  Vieira De Morais,Campo Belo,São Paulo,SP,7.8936231884057975,2
432109,2022,-23.6204249589087,-46.677272585887,5,kilometer,320.0,1094835.0,7.0,8.0,7.0,4.0,26.0,chacara,04618-032,R  Edson,Campo Belo,São Paulo,SP,7.933586956521739,1
432110,2022,-23.6441949293857,-46.6714624549231,5,kilometer,110.0,843255.0,,3.0,3.0,4.0,10.0,chacara,04363-001,Av  Mascote,Vila Mascote,São Paulo,SP,6.110543478260869,2
432111,2022,-23.643708099768,-46.671885046715104,5,kilometer,115.0,868152.0,,8.0,5.0,3.0,16.0,chacara,04626-000,Av  Washington Luis,Santo Amaro,São Paulo,SP,6.290956521739131,2
432112,2022,-23.6432336500501,-46.6701167277371,5,kilometer,205.0,1877212.0,12.0,13.0,8.0,14.0,47.0,chacara,04363-001,Av  Mascote,Vila Mascote,São Paulo,SP,13.602985507246377,1
432113,2022,-23.6420844679072,-46.6704650022283,5,kilometer,261.0,3969129.0,11.0,7.0,8.0,12.0,38.0,chacara,04635-041,R  Maratona,Vila Alexandria,São Paulo,SP,28.761804347826086,3
432116,2022,-23.6329423419682,-46.6680566830588,5,kilometer,288.0,979922.0,9.0,17.0,11.0,16.0,53.0,chacara,04633-900,R  Viaza,Jardim Aeroporto,São Paulo,SP,7.100884057971014,1
432121,2022,-23.6399244503301,-46.6728324170862,5,kilometer,199.0,782317.0,5.0,4.0,4.0,4.0,17.0,chacara,04635-070,Av  Doria,Vila Alexandria,São Paulo,SP,5.668963768115942,2
432125,2022,-23.6220451397948,-46.6776124604398,5,kilometer,203.0,1652284.0,6.0,5.0,5.0,3.0,19.0,chacara,04619-002,R  Gabriele D'Annunzio,Campo Belo,São Paulo,SP,11.973072463768116,1
432126,2022,-23.6223774488298,-46.6771994773521,5,kilometer,363.0,1855642.0,21.0,5.0,7.0,3.0,36.0,chacara,04606-000,R Br De Jaceguai,Campo Belo,São Paulo,SP,13.446681159420288,1
432130,2022,-23.6293062620993,-46.67239392938409,5,kilometer,62.0,162076.0,,0.0,,,0.0,chacara,04620-010,R  Cristovao Pereira,Campo Belo,São Paulo,SP,1.174463768115942,2
432131,2022,-23.6298937938307,-46.6720596987315,5,kilometer,597.0,153975.0,69.0,90.0,75.0,67.0,301.0,chacara,04624-033,Rp  Sem Denominacao (Vl Congonhas),Vila Congonhas,São Paulo,SP,1.1157608695652175,0
432132,2022,-23.6189129406089,-46.681755464044,5,kilometer,182.0,1573243.0,0.0,,6.0,7.0,13.0,chacara,04619-000,R  Gabriele D'Annunzio,Campo Belo,São Paulo,SP,11.400311594202899,1
432134,2022,-23.6375226931088,-46.6659480095961,5,kilometer,334.0,658552.0,7.0,12.0,7.0,3.0,29.0,chacara,04634-050,R  Laconia,Jardim Brasil (Zona Sul),São Paulo,SP,4.772115942028986,2
432135,2022,-23.6343993532994,-46.6702624764714,5,kilometer,57.0,556418.0,4.0,,5.0,0.0,9.0,chacara,04623-011,R  Emboabas,Brooklin Paulista,São Paulo,SP,4.032014492753623,2
432138,2022,-23.616213397911,-46.6702596897714,5,kilometer,215.0,849991.0,14.0,3.0,7.0,9.0,33.0,chacara,04613-003,R  Otavio Tarquinio De Sousa,Campo Belo,São Paulo,SP,6.159355072463768,2
432141,2022,-23.6311528879732,-46.6693720568368,5,kilometer,,,,,,,0.0,chacara,04624-002,R  Estevao Baiao,Vila Congonhas,São Paulo,SP,,
432143,2022,-23.630881339898,-46.6698687956192,5,kilometer,845.0,192514.0,66.0,76.0,91.0,79.0,312.0,chacara,04624-000,R  Estevao Baiao,Vila Congonhas,São Paulo,SP,1.3950289855072464,0
432145,2022,-23.6324075722927,-46.6695472209791,5,kilometer,,,,,,,0.0,chacara,04623-070,R  Palmares,Brooklin Paulista,São Paulo,SP,,
432177,2022,-23.6680615333705,-46.6913595286924,5,kilometer,546.0,517366.0,15.0,23.0,43.0,44.0,125.0,chacara,04689-030,R  Macaiba,Vila Isa,São Paulo,SP,3.749028985507246,0
432183,2022,-23.6693220130608,-46.6994512144239,5,kilometer,18.0,471667.0,0.0,,,,0.0,chacara,04696-000,Av Eng Eusebio Stevaux,Jurubatuba,São Paulo,SP,3.417876811594203,2
432184,2022,-23.6643495388609,-46.6900712239522,5,kilometer,528.0,852495.0,12.0,23.0,25.0,20.0,80.0,chacara,04674-230,R  Jose Jardim Da Silveira,Jardim Taquaral,São Paulo,SP,6.1775,1
432185,2022,-23.6642447085597,-46.6889930072414,5,kilometer,386.0,657683.0,15.0,16.0,14.0,21.0,66.0,chacara,04674-200,R  Jose Benedito Salinas,Jardim Itapeva,São Paulo,SP,4.76581884057971,2
432186,2022,-23.6646455097905,-46.6888849317773,5,kilometer,586.0,847003.0,15.0,21.0,30.0,27.0,93.0,chacara,04674-904,R  Jose Benedito Salinas,Jardim Itapeva,São Paulo,SP,6.137702898550725,0
432187,2022,-23.6575353620432,-46.6806378609685,5,kilometer,517.0,1030028.0,18.0,21.0,23.0,28.0,90.0,chacara,04660-900,Av  Interlagos,Jardim Marajoara,São Paulo,SP,7.4639710144927545,1
432188,2022,-23.6629435622465,-46.684077278101,5,kilometer,528.0,77252.0,14.0,13.0,15.0,25.0,67.0,chacara,04674-900,Av Sarg Geraldo Sant'Ana,Jardim Taquaral,São Paulo,SP,5.597971014492754,0
432189,2022,-23.6608547272679,-46.6851766407035,5,kilometer,639.0,989892.0,25.0,30.0,36.0,46.0,137.0,chacara,04675-010,Av Dr Silva Melo,Jardim Taquaral,São Paulo,SP,7.173130434782609,0
432190,2022,-23.6613656642383,-46.6860030996216,5,kilometer,291.0,581976.0,11.0,8.0,9.0,14.0,42.0,chacara,04675-905,Av Dr Silva Melo,Jardim Taquaral,São Paulo,SP,4.217217391304348,2
432191,2022,-23.6578452805051,-46.6832936710068,5,kilometer,221.0,1161303.0,6.0,15.0,13.0,6.0,40.0,chacara,04664-020,R Min Alvaro De Souza Lima,Jardim Marajoara,São Paulo,SP,8.415239130434783,1
432194,2022,-23.6598407600436,-46.6899050868942,5,kilometer,393.0,698295.0,12.0,28.0,20.0,21.0,81.0,chacara,04671-300,R  Arlindo Veiga Dos Santos,Parque Residencial Julia,São Paulo,SP,5.060108695652174,2
432195,2022,-23.6604572447653,-46.6903804699374,5,kilometer,346.0,982538.0,13.0,21.0,19.0,20.0,73.0,chacara,04671-300,R  Arlindo Veiga Dos Santos,Parque Residencial Julia,São Paulo,SP,7.119840579710145,1
432196,2022,-23.6595781007257,-46.6931486492666,5,kilometer,552.0,1275043.0,21.0,43.0,41.0,36.0,141.0,chacara,04671-230,R  Daphne Dalla Torre Natale,Vila Sofia,São Paulo,SP,9.239442028985508,1
432197,2022,-23.660227689752,-46.6944497428776,5,kilometer,502.0,61527.0,17.0,27.0,8.0,16.0,68.0,chacara,04685-001,Av Nsra Do Sabara,Vila Sofia,São Paulo,SP,4.4584782608695654,2
432198,2022,-23.6581471645481,-46.6919843327346,5,kilometer,233.0,92439.0,5.0,10.0,6.0,9.0,30.0,chacara,04671-210,R  Jaime Do Espirito Santo,Vila Sofia,São Paulo,SP,6.698478260869565,2
432199,2022,-23.6587957573287,-46.6909388309548,5,kilometer,593.0,124341.0,19.0,29.0,31.0,30.0,109.0,chacara,04671-071,R  Socrates,Vila Sofia,São Paulo,SP,9.010217391304348,0
432200,2022,-23.6596062812375,-46.6910213056672,5,kilometer,327.0,1016691.0,11.0,16.0,20.0,22.0,69.0,chacara,04671-904,R  Socrates,Vila Sofia,São Paulo,SP,7.367326086956521,1
432201,2022,-23.6579886486094,-46.6964122367698,5,kilometer,341.0,937401.0,7.0,12.0,21.0,14.0,54.0,chacara,04662-001,Av  Washington Luis,Santo Amaro,São Paulo,SP,6.7927608695652175,1
432202,2022,-23.6555368154388,-46.6910868002912,5,kilometer,137.0,850961.0,8.0,6.0,3.0,4.0,21.0,chacara,04671-072,R  Socrates,Vila Sofia,São Paulo,SP,6.1663840579710145,2
432203,2022,-23.6539499809032,-46.6819641773822,5,kilometer,380.0,1481332.0,11.0,20.0,20.0,16.0,67.0,chacara,04663-060,R  Sergio Milliet,Jardim Marajoara,São Paulo,SP,10.734289855072463,1
432219,2022,-23.6583961296783,-46.695289426902896,5,kilometer,699.0,1303716.0,18.0,46.0,68.0,57.0,189.0,chacara,04671-901,R  Olavo Bilac,Vila Sofia,São Paulo,SP,9.447217391304347,0
432220,2022,-23.6636486055803,-46.6920765379016,5,kilometer,504.0,842137.0,19.0,32.0,51.0,36.0,138.0,chacara,04686-001,Av Nsra Do Sabara,Vila Isa,São Paulo,SP,6.102442028985508,1
432221,2022,-23.6666191055519,-46.6906155280419,5,kilometer,418.0,635849.0,9.0,12.0,16.0,16.0,53.0,chacara,04686-001,Av Nsra Do Sabara,Vila Isa,São Paulo,SP,4.6076014492753625,2
432222,2022,-23.6639683668981,-46.6844315421226,5,kilometer,765.0,1356581.0,31.0,47.0,52.0,43.0,173.0,chacara,04674-902,Av Sarg Geraldo Sant'Ana,Jardim Itapeva,São Paulo,SP,9.830297101449275,0
432224,2022,-23.6556380753678,-46.6901635264788,5,kilometer,507.0,2258436.0,23.0,34.0,21.0,26.0,104.0,chacara,04662-902,Av  Washington Luis,Santo Amaro,São Paulo,SP,16.365478260869565,3
432225,2022,-23.6640413604042,-46.6866412906547,5,kilometer,689.0,91624.0,22.0,34.0,51.0,41.0,148.0,chacara,04674-905,R  Roque Giangrande Filho,Jardim Itapeva,São Paulo,SP,6.639420289855072,0
432226,2022,-23.6562151817954,-46.6926697980077,5,kilometer,393.0,1094855.0,9.0,9.0,6.0,15.0,39.0,chacara,04671-090,R  Moliere,Vila Sofia,São Paulo,SP,7.933731884057971,1
432229,2022,-23.6571548246242,-46.69106313425871,5,kilometer,718.0,2173202.0,20.0,41.0,65.0,47.0,173.0,chacara,04671-906,R  Socrates,Vila Sofia,São Paulo,SP,15.747840579710145,3
432235,2022,-23.6587196104017,-46.689917788234,5,kilometer,528.0,741902.0,19.0,26.0,30.0,29.0,104.0,chacara,04671-902,R Duq Costa,Vila Sofia,São Paulo,SP,5.376101449275363,1
432236,2022,-23.6582985933184,-46.6929844892495,5,kilometer,555.0,1137343.0,14.0,23.0,28.0,19.0,84.0,chacara,04671-090,R  Moliere,Vila Sofia,São Paulo,SP,8.241615942028986,1
432237,2022,-23.6559332865542,-46.6891269173592,5,kilometer,760.0,262439.0,15.0,63.0,74.0,62.0,214.0,chacara,04662-902,Av  Washington Luis,Santo Amaro,São Paulo,SP,19.017318840579712,0
432238,2022,-23.6597806248331,-46.6892432966219,5,kilometer,609.0,1008758.0,22.0,31.0,36.0,44.0,133.0,chacara,04671-300,R  Arlindo Veiga Dos Santos,Parque Residencial Julia,São Paulo,SP,7.309840579710145,0
432239,2022,-23.6607942214041,-46.6938012852657,5,kilometer,348.0,92483.0,12.0,12.0,13.0,10.0,47.0,chacara,04685-001,Av Nsra Do Sabara,Vila Sofia,São Paulo,SP,6.701666666666666,2
432243,2022,-23.6575843356517,-46.6931996042373,5,kilometer,290.0,1210607.0,10.0,10.0,25.0,13.0,58.0,chacara,04671-040,R  Alvares De Azevedo,Vila Sofia,São Paulo,SP,8.772514492753624,1
432244,2022,-23.6692326455948,-46.7025849711557,5,kilometer,767.0,1766893.0,45.0,54.0,59.0,48.0,206.0,chacara,04696-000,Av Eng Eusebio Stevaux,Jurubatuba,São Paulo,SP,12.803572463768116,0
432251,2022,-23.656968339771,-46.6809107525291,5,kilometer,347.0,990936.0,9.0,5.0,7.0,13.0,34.0,chacara,04660-900,Av  Interlagos,Jardim Marajoara,São Paulo,SP,7.180695652173913,1
432252,2022,-23.653301171281,-46.6864841021694,5,kilometer,429.0,1452615.0,11.0,15.0,22.0,35.0,83.0,chacara,04664-000,Av  Manoel Dos Reis Araujo,Jardim Marajoara,São Paulo,SP,10.526195652173913,1
432254,2022,-23.6651004794641,-46.69552401030391,5,kilometer,64.0,647226.0,0.0,,,0.0,0.0,chacara,04673-150,R  Iepe,Vila Anhangüera,São Paulo,SP,4.690043478260869,2
432255,2022,-23.6664464696859,-46.6954406618403,5,kilometer,446.0,1802296.0,17.0,33.0,39.0,27.0,116.0,chacara,04675-085,Av Eng Alberto De Zagottis,Jardim Taquaral,São Paulo,SP,13.060115942028984,1
432256,2022,-23.6654593552798,-46.6966290435716,5,kilometer,429.0,1845437.0,12.0,31.0,33.0,32.0,108.0,chacara,04673-050,R  Aguaraiba,Vila Anhangüera,São Paulo,SP,13.37273188405797,1
432257,2022,-23.6617206318935,-46.6852648931757,5,kilometer,352.0,51446.0,11.0,14.0,11.0,15.0,51.0,chacara,04675-905,Av Dr Silva Melo,Jardim Taquaral,São Paulo,SP,3.727971014492754,2
432292,2022,-23.6695085823736,-46.6915524284099,5,kilometer,518.0,1004849.0,45.0,32.0,33.0,15.0,125.0,chacara,04689-070,R  Amoipira,Vila Isa,São Paulo,SP,7.281514492753623,1
432293,2022,-23.6692355910691,-46.6899413728143,5,kilometer,362.0,91902.0,21.0,25.0,26.0,13.0,85.0,chacara,04689-160,R  Quararibeia,Vila Isa,São Paulo,SP,6.659565217391305,2
432294,2022,-23.670227368226,-46.6930028332027,5,kilometer,603.0,480613.0,24.0,30.0,29.0,35.0,118.0,chacara,04689-170,R  Pacoti,Vila Isa,São Paulo,SP,3.4827028985507247,0
432303,2022,-23.6644658909876,-46.707494133594096,5,kilometer,654.0,1331525.0,60.0,61.0,35.0,30.0,186.0,chacara,04696-270,R  Vicentina Gomes,Jurubatuba,São Paulo,SP,9.648731884057971,1
432304,2022,-23.6704562376011,-46.70151447000271,5,kilometer,660.0,1757533.0,26.0,53.0,47.0,48.0,174.0,chacara,04696-000,Av Eng Eusebio Stevaux,Jurubatuba,São Paulo,SP,12.735746376811596,1
432305,2022,-23.6701796885727,-46.6954481259508,5,kilometer,707.0,856882.0,35.0,52.0,46.0,41.0,174.0,chacara,04675-901,Av Eng Alberto De Zagottis,Jardim Anhangüera,São Paulo,SP,6.209289855072464,0
432306,2022,-23.666574545177,-46.686166580508,5,kilometer,,,,,,,0.0,chacara,04674-150,R  Moacir Simoes Da Rocha,Jardim Itapeva,São Paulo,SP,,
432310,2022,-23.6618702548635,-46.6935377712774,5,kilometer,119.0,499345.0,,6.0,6.0,,12.0,chacara,04673-170,Pc  Contendas,Vila Anhangüera,São Paulo,SP,3.6184420289855073,2
432311,2022,-23.6642429711497,-46.6935905618602,5,kilometer,511.0,1021664.0,23.0,24.0,29.0,35.0,111.0,chacara,04675-085,Av Eng Alberto De Zagottis,Jardim Taquaral,São Paulo,SP,7.403362318840579,1
432312,2022,-23.6641817155074,-46.6915629268878,5,kilometer,545.0,1437771.0,34.0,47.0,42.0,32.0,155.0,chacara,04686-001,Av Nsra Do Sabara,Vila Isa,São Paulo,SP,10.418630434782608,1
432313,2022,-23.665794838788,-46.6920741745454,5,kilometer,452.0,427259.0,16.0,20.0,22.0,17.0,75.0,chacara,04688-000,R  Marcelino Zonta,Jardim Jua,São Paulo,SP,3.0960797101449278,2
432314,2022,-23.6637961902085,-46.6890556792891,5,kilometer,347.0,812943.0,8.0,14.0,9.0,18.0,49.0,chacara,04674-225,Av Sarg Geraldo Sant'Ana,Jardim Taquaral,São Paulo,SP,5.890891304347826,2
432316,2022,-23.6643642467563,-46.6824126131726,5,kilometer,454.0,1037677.0,17.0,25.0,34.0,28.0,104.0,chacara,04674-225,Av Sarg Geraldo Sant'Ana,Jardim Taquaral,São Paulo,SP,7.519398550724638,1
432321,2022,-23.6597397180365,-46.6800999395513,5,kilometer,664.0,203023.0,35.0,48.0,61.0,59.0,203.0,chacara,04661-000,Av  Interlagos,Jardim Umuarama,São Paulo,SP,14.711811594202898,0
432322,2022,-23.6602493372024,-46.6814779120449,5,kilometer,739.0,2790645.0,28.0,63.0,82.0,57.0,230.0,chacara,04660-000,Av  Interlagos,Jardim Marajoara,São Paulo,SP,20.222065217391304,3
432323,2022,-23.6592664262579,-46.6817304052628,5,kilometer,528.0,2346855.0,28.0,42.0,50.0,50.0,170.0,chacara,04660-000,Av  Interlagos,Jardim Marajoara,São Paulo,SP,17.00619565217391,3
432324,2022,-23.65755206541,-46.6813785816714,5,kilometer,274.0,560852.0,11.0,12.0,9.0,14.0,46.0,chacara,04660-900,Av  Interlagos,Jardim Marajoara,São Paulo,SP,4.0641449275362325,2
432325,2022,-23.6623523902776,-46.681866123431504,5,kilometer,304.0,680787.0,6.0,9.0,22.0,14.0,51.0,chacara,04660-040,R  Duran,Campo Grande,São Paulo,SP,4.9332391304347825,2
432326,2022,-23.661791386242,-46.6844364732758,5,kilometer,527.0,63751.0,23.0,34.0,41.0,26.0,124.0,chacara,04675-010,Av Dr Silva Melo,Jardim Taquaral,São Paulo,SP,4.61963768115942,0
432327,2022,-23.662046476873,-46.6840960059046,5,kilometer,282.0,591206.0,10.0,14.0,19.0,14.0,57.0,chacara,04675-010,Av Dr Silva Melo,Jardim Taquaral,São Paulo,SP,4.284101449275362,2
432328,2022,-23.6645378450829,-46.6944485562479,5,kilometer,502.0,627037.0,17.0,14.0,26.0,20.0,77.0,chacara,04673-040,R  Igati,Vila Anhangüera,São Paulo,SP,4.543746376811594,2
432329,2022,-23.6637416286427,-46.6953823113537,5,kilometer,526.0,565839.0,16.0,22.0,22.0,33.0,93.0,chacara,04673-040,R  Igati,Vila Anhangüera,São Paulo,SP,4.100282608695652,2
432337,2022,-23.6620761068927,-46.6916152975796,5,kilometer,336.0,1013144.0,8.0,14.0,24.0,17.0,63.0,chacara,04671-072,R  Socrates,Vila Sofia,São Paulo,SP,7.341623188405798,1
432338,2022,-23.6617912134891,-46.6914851174414,5,kilometer,321.0,885137.0,5.0,12.0,13.0,16.0,46.0,chacara,04671-072,R  Socrates,Vila Sofia,São Paulo,SP,6.414036231884059,1
432339,2022,-23.6548942978217,-46.6886046937342,5,kilometer,49.0,123668.0,3.0,4.0,5.0,,12.0,chacara,04664-145,Tv  Interpretes,Jardim Marajoara,São Paulo,SP,8.961449275362318,2
432340,2022,-23.6576707605398,-46.6899189313406,5,kilometer,472.0,761973.0,25.0,27.0,23.0,13.0,88.0,chacara,04671-905,R Duq Costa,Vila Sofia,São Paulo,SP,5.521543478260869,1
432341,2022,-23.6604392539304,-46.6913323677294,5,kilometer,349.0,1482834.0,13.0,18.0,21.0,12.0,64.0,chacara,04671-300,R  Arlindo Veiga Dos Santos,Parque Residencial Julia,São Paulo,SP,10.745173913043478,1
432342,2022,-23.6601589533961,-46.6844647711976,5,kilometer,447.0,947951.0,12.0,17.0,32.0,28.0,89.0,chacara,04663-901,R Min Alvaro De Souza Lima,Jardim Marajoara,São Paulo,SP,6.8692101449275365,1
432343,2022,-23.659570527168,-46.6834645220155,5,kilometer,357.0,1376202.0,12.0,17.0,33.0,17.0,79.0,chacara,04664-020,R Min Alvaro De Souza Lima,Jardim Marajoara,São Paulo,SP,9.972478260869565,1
432344,2022,-23.6605195395847,-46.7007808541297,5,kilometer,391.0,725217.0,13.0,14.0,21.0,20.0,68.0,chacara,04672-010,R  Humberto De Queiros,Jardim Bélgica,São Paulo,SP,5.255195652173913,2
432345,2022,-23.6603885807872,-46.6986039169702,5,kilometer,413.0,902329.0,7.0,10.0,21.0,21.0,59.0,chacara,04672-130,Pc  Alberto,Jardim Bélgica,São Paulo,SP,6.538615942028986,1
432351,2022,-23.659825572225,-46.6958020079855,5,kilometer,283.0,766953.0,8.0,6.0,7.0,9.0,30.0,chacara,04685-000,Av Nsra Do Sabara,Vila Sofia,São Paulo,SP,5.557630434782609,2
432352,2022,-23.6599771464026,-46.6953303483105,5,kilometer,284.0,1306251.0,10.0,7.0,5.0,13.0,35.0,chacara,04685-000,Av Nsra Do Sabara,Vila Sofia,São Paulo,SP,9.46558695652174,1
